"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QMlmd_vmix_modPlmd_finish_tile,26,0,0,14,0,20,60.1231,0,13.4769,0,640.492
function@_QMnf_fwrite3d_bry_modPnf_fwrite3d_bry,46,0,0,21,0,39,6234.05,0,132.524,0,14089.8
function@my_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@lmd_swfrac_tile_,33,1,0,26,0,16,1493.2,3.15,749.55,0,1235.2
function@_QMstate_initialize_modPstate_initialize,1,0,0,1,0,39,0.384615,0,0.384615,0,14617.1
function@get_cycle_,35,0,0,16,0,49,19.5206,0,16,0,62.569
function@wrt_info_,366,0,0,8,0,649,4.3955,0,3.75,0,17.5681
function@_QMt3dmix_modPt3dmix2,0,0,0,0,0,8,0,0,0,0,8
function@_QMt3dmix_modPt3dmix2_tile,395,9,0,109,0,32,1.06155e+06,5603.5,37622.7,0,20593.2
function@_QMini_fields_modPini_fields,0,0,0,0,0,0,0,0,0,0,0
function@_QMini_fields_modPini_fields_tile,381,4,0,109,0,139,2809.66,21.3929,223.482,0,5860.54
function@_QMini_fields_modPini_zeta,0,0,0,0,0,0,0,0,0,0,0
function@_QMini_fields_modPini_zeta_tile,24,0,0,14,0,72,16.1927,0,12.1009,0,74.6514
function@set_scoord_,9,0,0,6,0,30,41.3412,0,1.2,0,196.6
function@_QMset_3dfld_modPset_3dfld_tile,84,1,0,25,0,72,33.7698,3.66323,14.1718,0,697.495
function@initial_,0,0,0,0,0,35,0,0,0,0,2398.74
function@lubksb_,0,0,0,0,0,6,0,0,0,0,40.55
function@_QMran_statePran_init,0,0,0,0,0,3,0,0,0,0,3
function@_QMran_statePran_seed,0,0,0,0,0,3,0,0,0,0,3
function@_QMmod_gridPallocate_grid,35,0,0,8,0,57,34.5,0,8,0,56
function@_QMmod_gridPinitialize_grid,0,0,0,0,0,11,0,0,0,0,664.72
function@_QMpre_step3d_modPpre_step3d,0,0,0,0,0,8,0,0,0,0,8
function@_QMpre_step3d_modPpre_step3d_tile,1576,17,0,376,0,222,1.1793e+06,3443.91,28033.7,0,624801
function@checkdefs_,0,0,0,0,0,370,0,0,0,0,1783.88
function@_QQmain,0,0,0,0,0,0,0,0,0,0,0
