"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@expand_builtin_setjmp_receiver,0,0,0,0,0,5,0,0,0,0,3.6
function@mathfn_built_in,0,0,0,0,0,0,0,0,0,0,0
function@mathfn_built_in_1,0,0,0,0,0,2,0,0,0,0,1.0115
function@builtin_strncpy_read_str,1,0,0,1,0,8,0.3125,0,0.3125,0,34.5
function@builtin_memset_read_str,1,0,0,1,0,10,0.625,0,0.625,0,67
function@expand_builtin_saveregs,0,0,0,0,0,5,0,0,0,0,2.52381
function@std_build_builtin_va_list,0,0,0,0,0,0,0,0,0,0,0
function@std_fn_abi_va_list,0,0,0,0,0,0,0,0,0,0,0
function@std_canonical_va_list_type,0,0,0,0,0,7,0,0,0,0,1.29167
function@std_expand_builtin_va_start,0,0,0,0,0,3,0,0,0,0,3
function@std_gimplify_va_arg_expr,9,0,0,6,0,54,4.125,0,3.5625,0,33.5156
function@build_va_arg_indirect_ref,0,0,0,0,0,4,0,0,0,0,3.625
function@gimplify_va_arg_expr,6,0,0,2,0,35,0.537109,0,1.25,0,7.92224
function@build_call_expr_loc,0,0,0,0,0,18,0,0,0,0,32.4688
function@expand_builtin_trap,0,0,0,0,0,1,0,0,0,0,1
function@build_string_literal,0,0,0,0,0,13,0,0,0,0,13
function@expand_builtin,6,0,0,2,0,14,1.99656,0,2,0,9.18072
function@builtin_mathfn_code,0,0,0,0,0,4,0,0,0,0,2.26332
function@fold_builtin_strcpy,0,0,0,0,0,22,0,0,0,0,5.83637
function@fold_builtin_strncpy,0,0,0,0,0,25,0,0,0,0,6.43268
function@fold_call_expr,0,0,0,0,0,17,0,0,0,0,5.5362
function@fold_builtin_n,0,0,0,0,0,309,0,0,0,0,5.68133
function@fold_builtin_varargs,32,1,0,24,0,88,0.733884,0.000383139,0.842339,0,8.94548
function@build_function_call_expr,0,0,0,0,0,14,0,0,0,0,13.625
function@fold_builtin_call_array,1,0,0,1,0,40,0.0679443,0,0.0679443,0,11.4312
function@validate_gimple_arglist,0,0,0,0,0,3,0,0,0,0,6.61306
function@validate_arglist,0,0,0,0,0,3,0,0,0,0,9.14833
function@fold_builtin_fputs,0,0,0,0,0,18,0,0,0,0,4.32458
function@c_getstr,0,0,0,0,0,2,0,0,0,0,2
function@fold_builtin_next_arg,0,0,0,0,0,3,0,0,0,0,2.16568
function@fold_builtin_memory_chk,6,2,0,3,0,30,0.0364338,0.00374972,0.116689,0,5.50381
function@fold_builtin_stxcpy_chk,5,2,0,3,0,36,0.0544967,0.00690482,0.246919,0,6.47278
function@fold_builtin_strncpy_chk,0,0,0,0,0,19,0,0,0,0,6.3971
function@fold_builtin_snprintf_chk,9,1,0,3,0,17,0.012058,0.000433622,0.0116244,0,4.18706
function@rewrite_call_expr,3,1,0,4,0,18,2.5,1,4,0,32.4688
function@gimple_fold_builtin_snprintf_chk,7,0,0,5,0,30,0.000800527,0,0.000905283,0,3.47934
function@gimple_rewrite_call_expr,10,1,0,8,0,15,13.5,1,8,0,29.4688
function@fold_call_stmt,2,1,0,2,0,12,0.0225067,0.00703335,0.0225067,0,3.11268
function@gimple_fold_builtin_varargs,14,1,0,21,0,26,0.0109416,2.87166e-05,0.0116916,0,3.23352
function@set_builtin_user_assembler_name,0,0,0,0,0,11,0,0,0,0,4.44444
function@fold_builtin_inf,0,0,0,0,0,21,0,0,0,0,7.78906
function@fold_builtin_classify_type,0,0,0,0,0,0,0,0,0,0,0
function@fold_builtin_constant_p,0,0,0,0,0,1,0,0,0,0,1
function@fold_builtin_strlen,0,0,0,0,0,6,0,0,0,0,3.2
function@fold_builtin_fabs,0,0,0,0,0,10,0,0,0,0,4.41176
function@fold_builtin_abs,0,0,0,0,0,11,0,0,0,0,5.01961
function@fold_builtin_carg,0,0,0,0,0,16,0,0,0,0,3.91308
function@fold_builtin_nan,0,0,0,0,0,8,0,0,0,0,2.90895
function@fold_builtin_floor,0,0,0,0,0,12,0,0,0,0,4.02455
function@fold_builtin_ceil,0,0,0,0,0,9,0,0,0,0,3.85937
function@fold_builtin_trunc,0,0,0,0,0,3,0,0,0,0,0.3125
function@fold_builtin_round,0,0,0,0,0,9,0,0,0,0,3.85937
function@fold_trunc_transparent_mathfn,0,0,0,0,0,20,0,0,0,0,4.81053
function@fold_fixed_mathfn,0,0,0,0,0,21,0,0,0,0,4.14617
function@fold_builtin_bswap,0,0,0,0,0,8,0,0,0,0,7.91209
function@fold_builtin_bitop,0,0,0,0,0,10,0,0,0,0,1.90088
