"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN20ComputeNonbondedUtil20calc_self_energy_lesEP9nonbonded,145,0,0,85,0,146,188.212,0,67.3363,0,336.774
function@_ZN20ComputeNonbondedUtil23calc_self_fullelect_lesEP9nonbonded,180,0,0,104,0,179,227.873,0,77.1418,0,221.385
function@_ZN20ComputeNonbondedUtil30calc_self_energy_fullelect_lesEP9nonbonded,205,0,0,132,0,199,2207.43,0,903.364,0,471.047
function@_ZN20ComputeNonbondedUtil29calc_self_merge_fullelect_lesEP9nonbonded,151,0,0,84,0,159,195.717,0,73.3575,0,212.867
function@_ZN20ComputeNonbondedUtil36calc_self_energy_merge_fullelect_lesEP9nonbonded,165,0,0,83,0,150,224.885,0,80.8597,0,416.595
function@_ZN20ComputeNonbondedUtil28calc_self_slow_fullelect_lesEP9nonbonded,159,0,0,94,0,144,186.474,0,70.0009,0,210.213
function@_ZN20ComputeNonbondedUtil35calc_self_energy_slow_fullelect_lesEP9nonbonded,164,0,0,99,0,154,206.541,0,76.358,0,440.154
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,0,0,0,0,0,7,0,0,0,0,2.97647
function@_ZN20ComputeNonbondedUtil15calc_pair_pprofEP9nonbonded,268,0,0,92,0,153,227.516,0,81.0082,0,182.102
function@_Z22pairlist_from_pairlistddddPK8CompAtomPKtiPtdPd,0,0,0,0,0,11,0,0,0,0,62.84
function@_ZN20ComputeNonbondedUtil22calc_pair_energy_pprofEP9nonbonded,277,0,0,115,0,175,1930.91,0,892.986,0,317.255
function@_ZN20ComputeNonbondedUtil25calc_pair_fullelect_pprofEP9nonbonded,367,0,0,155,0,183,2056.66,0,574.112,0,204.794
function@_ZN20ComputeNonbondedUtil32calc_pair_energy_fullelect_pprofEP9nonbonded,382,0,0,213,0,205,5065.32,0,3258.37,0,661.698
function@_ZN20ComputeNonbondedUtil31calc_pair_merge_fullelect_pprofEP9nonbonded,295,0,0,96,0,153,268.799,0,105.228,0,191.253
function@_ZN20ComputeNonbondedUtil38calc_pair_energy_merge_fullelect_pprofEP9nonbonded,281,0,0,127,0,185,2137.08,0,1093.57,0,524.456
function@_ZN20ComputeNonbondedUtil30calc_pair_slow_fullelect_pprofEP9nonbonded,253,0,0,98,0,160,250.453,0,95.4478,0,180.357
function@_ZN20ComputeNonbondedUtil37calc_pair_energy_slow_fullelect_pprofEP9nonbonded,277,0,0,100,0,157,984.346,0,107.75,0,360.124
function@_ZN20ComputeNonbondedUtil15calc_self_pprofEP9nonbonded,195,0,0,92,0,159,194.807,0,69.5102,0,143.642
function@_ZN20ComputeNonbondedUtil22calc_self_energy_pprofEP9nonbonded,206,0,0,98,0,175,869.46,0,82.9661,0,277.923
function@_ZN20ComputeNonbondedUtil25calc_self_fullelect_pprofEP9nonbonded,298,0,0,124,0,179,374.814,0,97.0389,0,157.739
function@_ZN20ComputeNonbondedUtil32calc_self_energy_fullelect_pprofEP9nonbonded,335,0,0,181,0,184,3325.58,0,1790.78,0,460.383
function@_ZN20ComputeNonbondedUtil31calc_self_merge_fullelect_pprofEP9nonbonded,219,0,0,95,0,148,225.833,0,79.1485,0,156.246
function@_ZN20ComputeNonbondedUtil38calc_self_energy_merge_fullelect_pprofEP9nonbonded,251,0,0,109,0,183,979.138,0,95.9133,0,339.623
function@_ZN20ComputeNonbondedUtil30calc_self_slow_fullelect_pprofEP9nonbonded,213,0,0,96,0,178,212.496,0,74.6516,0,170.091
function@_ZN20ComputeNonbondedUtil37calc_self_energy_slow_fullelect_pprofEP9nonbonded,230,0,0,104,0,158,220.345,0,86.8414,0,337.836
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,0,0,0,0,0,7,0,0,0,0,2.97647
function@_ZN20ComputeNonbondedUtil10calc_errorEP9nonbonded,0,0,0,0,0,0,0,0,0,0,0
function@_ZN20ComputeNonbondedUtil6selectEP13SimParametersP8MoleculeP7LJTable,45,0,0,28,0,56,185.149,0,114.088,0,2226.79
