"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_weighted_reference_duplicate,0,0,0,0,0,8,0,0,0,0,5.5
function@x264_encoder_intra_refresh,0,0,0,0,0,0,0,0,0,0,0
function@x264_encoder_encode,22,2,0,26,0,156,2.3842,0.381045,3.83694,0,293.663
function@x264_encoder_frame_end,10,0,0,9,0,61,1.83984,0,2.33147,0,349.447
function@x264_reference_check_reorder,0,0,0,0,0,2,0,0,0,0,8.2381
function@x264_threaded_slices_write,0,2,0,2,0,21,0,28.65,1,0,341.95
function@x264_slices_write,59,9,0,33,5,202,266.187,99.11,156.551,4.08296,866.586
function@x264_encoder_close,66,20,0,80,2,77,8272.89,16269.3,15599.8,1.14062,13684.6
function@x264_encoder_delayed_frames,0,0,0,0,0,1,0,0,0,0,0.483871
function@x264_slice_header_init,0,0,0,0,0,5,0,0,0,0,39.6412
function@x264_fdec_filter_row,8,5,0,7,0,30,2.97059,2.07843,3.5,0,30.0686
function@x264_macroblock_write_cavlc,96,0,0,3,0,126,21.3289,0,4.12536,0,55.72
function@bs_write_ue,0,0,0,0,0,1,0,0,0,0,1
function@bs_write_te,0,0,0,0,0,1,0,0,0,0,0.5
function@cavlc_mb_mvd,0,0,0,0,0,10,0,0,0,0,9
function@block_residual_write_cavlc,2,1,0,3,0,18,2,0.5,3,0,28.625
function@block_residual_write_cavlc_escape,0,0,0,0,0,18,0,0,0,0,11.3937
function@x264_cabac_mb_skip,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_write_cabac,35,4,0,12,7,409,21.5082,3.17335,3.83403,0.513888,144.003
function@x264_cabac_mb_ref,0,0,0,0,0,5,0,0,0,0,23.9048
function@x264_cabac_mb_mvd,0,0,0,0,0,15,0,0,0,0,15
function@block_residual_write_cabac,10,4,0,8,0,30,77.2628,22.4234,36.5,0,866.432
function@x264_cabac_mb_type_intra,2,0,0,2,0,25,0.494118,0,0.494118,0,9
function@x264_cabac_mb_mvd_cpn,0,0,0,0,0,26,0,0,0,0,15.8824
function@x264_rd_cost_part,37,16,0,28,0,112,12.478,1.46701,3.87451,0,51.7061
function@x264_rd_cost_mb,7,2,0,7,0,80,2.375,2,4.375,0,13.9216
function@ssd_plane,8,2,0,6,0,28,0.78022,0.0879121,0.851648,0,7.8956
function@x264_rdo_init,31,0,0,31,0,11,244.125,0,31,0,1870.62
function@x264_quant_dc_trellis,0,0,0,0,0,3,0,0,0,0,2.5
function@quant_trellis_cabac,32,9,0,23,0,60,1577.64,2039.87,471.817,0,6205.29
function@x264_quant_4x4_trellis,0,0,0,0,0,4,0,0,0,0,4
function@x264_quant_8x8_trellis,0,0,0,0,0,4,0,0,0,0,4
function@x264_analyse_init_costs,0,1,0,1,0,8,0,7.5,0.234283,0,9.66261
function@x264_analyse_free_costs,0,0,0,0,0,1,0,0,0,0,1
function@x264_analyse_weight_frame,3,0,0,3,1,3,9.54,0,0.8,0.16,7.36
function@x264_macroblock_analyse,382,21,0,98,3,399,89.7757,16.9085,35.9983,0.410098,370.427
function@x264_mb_analyse_intra,58,9,0,23,4,62,1522.12,228.793,111.562,0.859375,1645.76
function@x264_intra_rd,0,0,0,0,0,13,0,0,0,0,7.78125
function@x264_intra_rd_refine,77,17,0,62,4,86,3445.29,1281.33,2709.08,1.33333,5372.31
function@x264_mb_analyse_init_qp,0,0,0,0,0,0,0,0,0,0,0
function@x264_mb_analyse_inter_p8x8_mixed_ref,13,4,0,11,0,17,11270,8064,321,0,12826.5
function@x264_mb_analyse_inter_p8x8,10,0,0,9,0,13,324.762,0,103.429,0,327.762
function@x264_mb_cache_mv_p8x8,0,0,0,0,0,5,0,0,0,0,2.2
function@x264_mb_analyse_inter_p16x8,9,3,0,8,0,19,118.232,40.4211,141.126,0,249.579
function@x264_mb_analyse_inter_p8x16,9,3,0,8,0,21,129.347,40.4211,100.011,0,292.358
function@x264_mb_analyse_intra_chroma,0,0,0,0,0,7,0,0,0,0,16.25
function@x264_mb_analyse_transform_rd,0,0,0,0,0,9,0,0,0,0,5.05018
function@x264_analyse_update_cache,0,0,0,0,0,58,0,0,0,0,6.54403
function@x264_mb_analyse_b_rd,0,0,0,0,0,23,0,0,0,0,7.4375
function@x264_mb_analyse_inter_b8x8_mixed_ref,41,14,0,18,1,22,7280,6466,264.146,32,4897
function@x264_mb_analyse_inter_b8x8,19,0,0,16,0,25,608,0,388,0,738
function@x264_mb_analyse_inter_b16x8,22,4,0,18,1,23,169.929,56.381,140.032,15.254,282.381
function@x264_mb_analyse_inter_b8x16,23,2,0,13,1,34,235.683,32,180.794,15.254,363.036
function@x264_refine_bidir,0,0,0,0,0,15,0,0,0,0,2.65409
function@x264_weight_plane_analyse,4,2,0,6,0,5,337.214,20.2857,22.9048,0,328.381
function@x264_weights_analyse,59,19,0,48,0,43,26776.6,3775.76,3479.92,0,22668.6
function@x264_slicetype_frame_cost,24,0,0,14,0,36,689.604,0,7.50195,0,1276.18
function@x264_slicetype_analyse,123,19,0,41,3,182,3152.57,970.81,105.698,2.77833,6931.1
function@scenecut,6,4,0,3,0,19,9.225,5.775,3,0,78.375
function@x264_slicetype_decide,6,3,0,4,0,33,4.12598,2.81067,1.24817,0,78.7091
function@x264_rc_analyse_slice,6,0,0,3,0,16,1.82759,0,1.28966,0,16.8966
function@x264_slicetype_frame_cost_recalculate,0,0,0,0,0,1,0,0,0,0,126.952
function@x264_macroblock_size_cabac,17,7,0,11,7,305,2.82974,2.36331,2.21852,0.513888,107.587
function@x264_cabac_mb_ref,0,0,0,0,0,5,0,0,0,0,21.64
function@x264_cabac_mb8x8_mvd,3,0,0,3,0,63,0.6,0,0.6,0,14.2
function@x264_cabac_mb_mvd_cpn,0,0,0,0,0,3,0,0,0,0,1.23529
function@block_residual_write_cabac_internal,4,7,0,4,0,15,17.7143,29.7937,3.61905,0,39
function@cavlc_mb_mvd,0,0,0,0,0,6,0,0,0,0,6
function@cavlc_mb8x8_mvd,0,0,0,0,0,22,0,0,0,0,6
function@block_residual_write_cavlc,0,1,0,1,0,13,0,0.5,1,0,34.625
function@x264_macroblock_luma_write_cavlc,2,3,0,2,0,11,1,17.75,1.5,0,63.6875
function@x264_rd_cost_i8x8_chroma,2,1,0,3,0,33,1.25,0.625,1.875,0,17.1899
function@x264_mb_analyse_inter_p4x4_chroma,62,1,0,14,0,60,19.4167,1,7.33333,0,19.7083
function@x264_mb_cache_mv_b8x8,0,0,0,0,0,7,0,0,0,0,4.11765
function@x264_slicetype_mb_cost,50,18,0,22,3,101,22.2812,53.4062,17.75,1.5,68.6875
function@scenecut_internal,2,0,0,2,0,13,0.988235,0,0.988235,0,11.1765
function@x264_macroblock_tree_propagate,60,19,0,31,1,23,2180.94,885.5,463.094,1,875.406
function@mk_create_writer,0,0,0,0,0,12,0,0,0,0,16.1149
function@mk_create_context,0,0,0,0,0,3,0,0,0,0,3
function@mk_writeHeader,5,2,0,5,0,60,0.000172362,1.69593e-06,1.76953,0,30.4863
function@mk_write_uint,0,0,0,0,0,14,0,0,0,0,13.4972
function@mk_write_string,0,0,0,0,0,12,0,0,0,0,15.8308
function@mk_close_context,0,0,0,0,0,8,0,0,0,0,7.54545
function@mk_flush_context_id,0,0,0,0,0,3,0,0,0,0,8.29231
function@mk_write_float,0,0,0,0,0,5,0,0,0,0,41.4375
function@mk_write_bin,0,0,0,0,0,9,0,0,0,0,30.3
function@mk_flush_context_data,0,0,0,0,0,7,0,0,0,0,8.56881
function@mk_start_frame,0,0,0,0,0,2,0,0,0,0,2
function@mk_flush_frame,0,0,0,0,0,20,0,0,0,0,19.1567
function@mk_set_frame_flags,0,0,0,0,0,0,0,0,0,0,0
function@mk_add_frame_data,0,0,0,0,0,7,0,0,0,0,14.0661
function@mk_close,3,0,0,3,0,21,0.316279,0,0.506977,0,101.502
function@mk_close_cluster,1,0,0,1,0,6,0.0479042,0,0.0718563,0,4.7485
function@mk_write_id,1,0,0,1,0,9,0.195303,0,0.311496,0,20.9988
function@mk_write_size,2,0,0,2,0,10,0.0381232,0,0.0615836,0,18.8856
function@open_file,0,0,0,0,0,6,0,0,0,0,4.85294
function@set_param,0,0,0,0,0,15,0,0,0,0,51.956
function@write_headers,7,3,0,9,1,11,0.577568,0.222222,1.31132,0.0953878,2.70964
function@write_frame,0,0,0,0,0,6,0,0,0,0,5.71429
function@close_file,0,0,0,0,0,5,0,0,0,0,5
function@open_file,0,0,0,0,0,4,0,0,0,0,3.61765
function@write_headers,0,0,0,0,0,3,0,0,0,0,3
function@write_frame,0,0,0,0,0,4,0,0,0,0,4
function@close_file,0,0,0,0,0,0,0,0,0,0,0
function@dbl2int,0,0,0,0,0,0,0,0,0,0,0
function@x264_put_byte,0,0,0,0,0,3,0,0,0,0,18.36
function@flv_append_data,0,0,0,0,0,5,0,0,0,0,20.0476
function@x264_put_be32,0,0,0,0,0,12,0,0,0,0,69.9524
function@x264_put_be64,0,0,0,0,0,6,0,0,0,0,6
function@x264_put_be16,0,0,0,0,0,6,0,0,0,0,35.4762
function@x264_put_be24,0,0,0,0,0,9,0,0,0,0,52.7143
function@x264_put_tag,0,0,0,0,0,3,0,0,0,0,343.25
function@x264_put_amf_string,0,0,0,0,0,11,0,0,0,0,54.7143
function@x264_put_amf_double,1,0,0,1,0,6,0.48,0,0.48,0,21.36
function@flv_create_writer,0,0,0,0,0,6,0,0,0,0,4.23529
function@rewrite_amf_be24,0,0,0,0,0,2,0,0,0,0,2
function@flv_flush_data,0,0,0,0,0,2,0,0,0,0,1.64
function@open_file,0,0,0,0,0,12,0,0,0,0,7.52941
function@set_param,0,0,0,0,0,30,0,0,0,0,30
function@write_headers,2,1,0,3,0,31,1.2381,0.619048,1.85714,0,20.3333
function@write_frame,5,0,0,3,0,25,2.03687,0,2.03687,0,22.7005
function@close_file,2,1,0,1,0,20,1.25,0.390625,0.625,0,13.6719
function@open_file,0,0,0,0,0,4,0,0,0,0,3.54286
function@get_frame_total,0,0,0,0,0,0,0,0,0,0,0
function@read_frame,0,0,0,0,0,5,0,0,0,0,4
function@release_frame,0,0,0,0,0,0,0,0,0,0,0
function@close_file,0,0,0,0,0,2,0,0,0,0,2
function@open_file,2,0,0,1,0,14,0.544643,0,0.625,0,12.5179
function@get_frame_total,0,0,0,0,0,6,0,0,0,0,5
function@read_frame,0,0,0,0,0,4,0,0,0,0,4
function@close_file,0,0,0,0,0,2,0,0,0,0,1.4
function@open_file,64,8,0,24,5,118,18.1009,1.69861,5.72359,1.85153,452.499
function@get_frame_total,0,0,0,0,0,0,0,0,0,0,0
function@read_frame,0,0,0,0,0,8,0,0,0,0,7.02941
function@release_frame,0,0,0,0,0,0,0,0,0,0,0
function@close_file,0,0,0,0,0,2,0,0,0,0,2
function@correct_fps,1,0,0,1,0,14,1,0,1,0,93.6286
