"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN20ComputeNonbondedUtil29calc_pair_merge_fullelect_lesEP9nonbonded,201,0,0,80,0,143,227.624,0,69.8462,0,206.992
function@_ZN20ComputeNonbondedUtil36calc_pair_energy_merge_fullelect_lesEP9nonbonded,200,0,0,97,0,141,914.912,0,100.654,0,412.582
function@_ZN20ComputeNonbondedUtil28calc_pair_slow_fullelect_lesEP9nonbonded,178,0,0,79,0,143,214.357,0,70.2088,0,207.478
function@_ZN20ComputeNonbondedUtil35calc_pair_energy_slow_fullelect_lesEP9nonbonded,209,0,0,91,0,140,261.544,0,88.9258,0,423.914
function@_ZN20ComputeNonbondedUtil13calc_self_lesEP9nonbonded,140,0,0,70,0,154,161.23,0,56.4628,0,198.989
function@_ZN20ComputeNonbondedUtil20calc_self_energy_lesEP9nonbonded,166,0,0,87,0,143,192.581,0,74.0982,0,333.016
function@_ZN20ComputeNonbondedUtil23calc_self_fullelect_lesEP9nonbonded,182,0,0,106,0,176,226.472,0,68.894,0,224.14
function@_ZN20ComputeNonbondedUtil30calc_self_energy_fullelect_lesEP9nonbonded,215,0,0,131,0,177,2204.89,0,895.449,0,580.584
function@_ZN20ComputeNonbondedUtil29calc_self_merge_fullelect_lesEP9nonbonded,163,0,0,76,0,151,189.612,0,66.5047,0,206.797
function@_ZN20ComputeNonbondedUtil36calc_self_energy_merge_fullelect_lesEP9nonbonded,184,0,0,100,0,146,243.616,0,98.2793,0,426.631
function@_ZN20ComputeNonbondedUtil28calc_self_slow_fullelect_lesEP9nonbonded,154,0,0,76,0,153,192.654,0,64.8515,0,210.153
function@_ZN20ComputeNonbondedUtil35calc_self_energy_slow_fullelect_lesEP9nonbonded,177,0,0,96,0,150,223.035,0,85.911,0,420.454
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,0,0,0,0,0,7,0,0,0,0,2.97647
function@_ZN20ComputeNonbondedUtil15calc_pair_pprofEP9nonbonded,225,0,0,85,0,150,221.091,0,75.1868,0,176.335
function@_Z22pairlist_from_pairlistddddPK8CompAtomPKtiPtdPd,0,0,0,0,0,11,0,0,0,0,62.84
function@_ZN20ComputeNonbondedUtil22calc_pair_energy_pprofEP9nonbonded,243,0,0,101,0,161,1915.94,0,877.604,0,326.316
function@_ZN20ComputeNonbondedUtil25calc_pair_fullelect_pprofEP9nonbonded,345,0,0,144,0,206,2149,0,508.733,0,233.25
function@_ZN20ComputeNonbondedUtil32calc_pair_energy_fullelect_pprofEP9nonbonded,363,0,0,200,0,207,5004.83,0,3244.57,0,780.775
function@_ZN20ComputeNonbondedUtil31calc_pair_merge_fullelect_pprofEP9nonbonded,242,0,0,83,0,135,244.412,0,78.7995,0,176.069
function@_ZN20ComputeNonbondedUtil38calc_pair_energy_merge_fullelect_pprofEP9nonbonded,250,0,0,112,0,197,2273.92,0,1092.16,0,540.849
function@_ZN20ComputeNonbondedUtil30calc_pair_slow_fullelect_pprofEP9nonbonded,226,0,0,83,0,145,250.797,0,81.2335,0,181.64
function@_ZN20ComputeNonbondedUtil37calc_pair_energy_slow_fullelect_pprofEP9nonbonded,221,0,0,86,0,151,1267.8,0,94.1346,0,364.228
function@_ZN20ComputeNonbondedUtil15calc_self_pprofEP9nonbonded,190,0,0,86,0,157,198.105,0,75.2307,0,146.464
function@_ZN20ComputeNonbondedUtil22calc_self_energy_pprofEP9nonbonded,210,0,0,91,0,155,997.139,0,84.345,0,269.961
function@_ZN20ComputeNonbondedUtil25calc_self_fullelect_pprofEP9nonbonded,288,0,0,128,0,190,477.245,0,102.189,0,159.035
function@_ZN20ComputeNonbondedUtil32calc_self_energy_fullelect_pprofEP9nonbonded,321,0,0,164,0,173,3126.29,0,1540.85,0,514.762
function@_ZN20ComputeNonbondedUtil31calc_self_merge_fullelect_pprofEP9nonbonded,229,0,0,92,0,171,223.656,0,70.6636,0,166.071
function@_ZN20ComputeNonbondedUtil38calc_self_energy_merge_fullelect_pprofEP9nonbonded,245,0,0,109,0,188,1028.79,0,95.5807,0,360.68
function@_ZN20ComputeNonbondedUtil30calc_self_slow_fullelect_pprofEP9nonbonded,243,0,0,97,0,160,229.112,0,75.9874,0,161.149
function@_ZN20ComputeNonbondedUtil37calc_self_energy_slow_fullelect_pprofEP9nonbonded,222,0,0,95,0,168,234.193,0,74.9256,0,353.231
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,0,0,0,0,0,7,0,0,0,0,2.97647
function@_ZN20ComputeNonbondedUtil10calc_errorEP9nonbonded,0,0,0,0,0,0,0,0,0,0,0
function@_ZN20ComputeNonbondedUtil6selectEP13SimParametersP8MoleculeP7LJTable,45,0,0,28,0,56,185.149,0,114.088,0,2226.79
