"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@getreslibkind,0,0,0,0,0,5,0,0,0,0,17.7619
function@read_reslib,29,0,0,16,0,107,10.573,0,2.26571,0,186.288
function@setreslibkind,0,0,0,0,0,13,0,0,0,0,21.3292
function@getresidue,0,0,0,0,0,25,0,0,0,0,56.6753
function@copyresidue,0,0,0,0,0,39,0,0,0,0,11.5733
function@copystrand,0,0,0,0,0,13,0,0,0,0,8.96154
function@copymolecule,0,0,0,0,0,10,0,0,0,0,21.2647
function@addres2reslib,0,0,0,0,0,8,0,0,0,0,19.7124
function@addbonds2reslib,0,0,0,0,0,9,0,0,0,0,18.5169
function@addqr2reslib,0,0,0,0,0,8,0,0,0,0,132.122
function@addchi2reslib,0,0,0,0,0,6,0,0,0,0,62.6686
function@ggets,0,0,0,0,0,7,0,0,0,0,5.14286
function@readparm,41,0,0,51,0,578,23.3905,0,20,0,1081.12
function@preadln,0,0,0,0,0,16,0,0,0,0,22.0556
function@pfind,0,0,0,0,0,17,0,0,0,0,82.1465
function@FortranFormat,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteInt,0,0,0,0,0,1,0,0,0,0,1
function@FortranWriteDouble,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteString,0,0,0,0,0,1,0,0,0,0,1
function@FortranEndLine,0,0,0,0,0,0,0,0,0,0,0
function@writeparm,0,0,0,0,0,212,0,0,0,0,524.993
function@copyparm,0,0,0,0,0,29,0,0,0,0,9.23022
function@readbinposhdr,0,0,0,0,0,1,0,0,0,0,1
function@readbinposfrm,0,0,0,0,0,12,0,0,0,0,6.3125
function@writebinposhdr,0,0,0,0,0,1,0,0,0,0,1
function@writebinposfrm,0,0,0,0,0,11,0,0,0,0,9.62499
function@nblist,23,0,0,15,0,84,145.75,0,14,0,234.656
function@heapsort_index,0,0,0,0,0,9,0,0,0,0,244.125
function@buildkdtree,14,0,0,5,0,50,15.9091,0,2.63287,0,220.189
function@searchkdtree,9,0,0,7,0,14,53.875,0,7,0,76.875
function@heapsort_pairs,0,0,0,0,0,9,0,0,0,0,244.125
function@sDBRemoveSpaces,0,0,0,0,0,2,0,0,0,0,2
function@sDBRemoveControlAndPadding,0,0,0,0,0,3,0,0,0,0,2.6
function@sDBRemoveLeadingSpaces,0,0,0,0,0,0,0,0,0,0,0
function@sDBRemoveFirstString,0,0,0,0,0,7,0,0,0,0,4
function@dDictCreate,0,0,0,0,0,0,0,0,0,0,0
function@DictDestroy,0,0,0,0,0,3,0,0,0,0,2.61905
function@DictAdd,0,0,0,0,0,6,0,0,0,0,5.38095
function@vPDictFind,0,0,0,0,0,5,0,0,0,0,8.21951
function@vPDictDelete,0,0,0,0,0,9,0,0,0,0,10.675
function@ziDictKeyCompare,0,0,0,0,0,0,0,0,0,0,0
function@dlDictLoop,0,0,0,0,0,1,0,0,0,0,1
function@vPDictNext,0,0,0,0,0,1,0,0,0,0,0.5
function@zbDBParseSimpleHeader,0,0,0,0,0,4,0,0,0,0,2.13097
function@CompactDataBase,0,0,0,0,0,16,0,0,0,0,297.558
function@dbDBRndOpen,0,0,0,0,0,22,0,0,0,0,7.3296
function@bDBRndDeleteEntry,0,0,0,0,0,11,0,0,0,0,5.04712
function@DBRndLoopEntryWithPrefix,0,0,0,0,0,4,0,0,0,0,3.625
function@bDBRndNextEntryWithPrefix,0,0,0,0,0,9,0,0,0,0,46.1667
function@dbDBSeqOpen,0,0,0,0,0,15,0,0,0,0,9.29825
function@DBSeqRewind,0,0,0,0,0,2,0,0,0,0,5.55357
function@DBSeqSkipData,0,0,0,0,0,2,0,0,0,0,13.1905
function@lDBSeqCurPos,0,0,0,0,0,0,0,0,0,0,0
function@DBSeqGoto,0,0,0,0,0,1,0,0,0,0,1
function@bDBGetType,0,0,0,0,0,14,0,0,0,0,6.1255
function@bDBGetValue,0,0,0,0,0,36,0,0,0,0,7.70862
function@DBPutValue,0,0,0,0,0,29,0,0,0,0,72.4792
function@ePrepareDatabaseForEntry,0,0,0,0,0,11,0,0,0,0,15.2188
function@ConstructDataHeader,0,0,0,0,0,11,0,0,0,0,6.04762
function@bDBGetTableType,36,0,0,35,0,30,22.349,0,11.2731,0,645.72
function@bDBGetTable,51,0,0,63,0,69,7.63342,0,10.9944,0,30.9989
function@sStripString,0,0,0,0,0,4,0,0,0,0,4
function@DBPutTable,125,0,0,108,0,25,1554.31,0,189.858,0,138.784
function@AddColumnType,0,0,0,0,0,10,0,0,0,0,9
function@ConcatString,0,0,0,0,0,5,0,0,0,0,33
function@DBClose,0,0,0,0,0,5,0,0,0,0,4.91176
function@DBPushPrefix,0,0,0,0,0,4,0,0,0,0,3.625
function@DBPopPrefix,0,0,0,0,0,0,0,0,0,0,0
function@DBZeroPrefix,0,0,0,0,0,0,0,0,0,0,0
function@DBPushZeroPrefix,0,0,0,0,0,3,0,0,0,0,3
