@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,69, 36, 0, 57, 49, 62, 0.158719, 0.105272, 1.5917, 4.31614, 19.9859
~&SPILL_STATS,4, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2
~&SPILL_STATS,54, 11, 0, 27, 4, 46, 861.573, 243.263, 437.691, 47.6412, 765.447
~&SPILL_STATS,9, 0, 0, 4, 0, 11, 11.0285, 0, 1.30089, 0, 26.7335
~&SPILL_STATS,3, 4, 0, 6, 1, 10, 80, 212, 90, 2, 272
~&SPILL_STATS,7, 3, 0, 7, 0, 2, 1.26974, 0.677632, 1.35197, 0, 0.296053
~&SPILL_STATS,60, 27, 0, 35, 0, 73, 21.3795, 79.4902, 7.19184, 0, 136.042
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
~&SPILL_STATS,220, 54, 0, 139, 8, 131, 18187.3, 8347.9, 10166.6, 44.6323, 15234.3
~&SPILL_STATS,49, 8, 0, 29, 1, 25, 65.3414, 16.7587, 23.1378, 0.244141, 46.5618
~&SPILL_STATS,0, 1, 0, 2, 0, 0, 0, 0.154412, 0.147059, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 20.45
~&SPILL_STATS,24, 1, 0, 11, 3, 18, 5.85363, 0.0527343, 6.13488, 1.21053, 31.8651
~&SPILL_STATS,98, 25, 0, 62, 1, 21, 118.138, 15.932, 39.4073, 0.1875, 9.65659
~&SPILL_STATS,18, 10, 0, 22, 0, 20, 4.15785, 4.16346, 1.87179, 0, 6.72035
~&SPILL_STATS,23, 3, 0, 12, 0, 11, 121.714, 12.381, 48.7857, 0, 52.2857
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7.26471
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,19, 4, 0, 15, 1, 17, 12.7675, 0.735532, 5.85702, 0.208333, 14.3579
~&SPILL_STATS,2, 0, 0, 2, 0, 0, 1.5, 0, 1.5, 0, 0
~&SPILL_STATS,1, 0, 0, 1, 0, 9, 0.625, 0, 0.625, 0, 71.175
~&SPILL_STATS,23, 8, 0, 16, 0, 40, 127.325, 269.373, 126.034, 0, 425.94
~&SPILL_STATS,20, 10, 0, 20, 2, 21, 150.25, 297.838, 152.904, 0.441176, 405.404
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1.48438
~&SPILL_STATS,0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4.10938
~&SPILL_STATS,42, 19, 0, 18, 7, 36, 321.16, 172.658, 149.984, 58.2012, 263.845
