@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,68, 89, 0, 65, 81, 44, 0.48056, 0.604982, 1.24919, 5.07117, 29.1657
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,52, 12, 0, 2, 0, 0, 26.7812, 8.625, 2, 0, 0
~&SPILL_STATS,63, 47, 0, 31, 21, 27, 872.214, 612.802, 398.053, 300.313, 455.634
~&SPILL_STATS,9, 6, 0, 4, 2, 8, 23.2487, 14.3338, 2.85475, 5.77835, 16.264
~&SPILL_STATS,4, 6, 0, 2, 11, 7, 84, 228, 8, 102.5, 249
~&SPILL_STATS,6, 8, 0, 7, 4, 1, 1.12171, 1.49342, 1.50329, 0.592105, 0.148026
~&SPILL_STATS,133, 56, 0, 28, 29, 36, 357.376, 321.904, 5.91128, 202.311, 125.996
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
~&SPILL_STATS,368, 126, 0, 164, 47, 74, 25814.7, 16947.7, 10123.6, 2314.03, 10815.9
~&SPILL_STATS,73, 31, 0, 30, 3, 10, 119.276, 154.409, 97.8559, 32.528, 5.67834
~&SPILL_STATS,0, 1, 0, 2, 0, 0, 0, 0.154412, 0.147059, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 20.45
~&SPILL_STATS,44, 7, 0, 18, 8, 7, 49.7263, 3.70898, 14.5494, 16.7237, 15.1644
~&SPILL_STATS,209, 59, 0, 73, 8, 9, 216.232, 56.5319, 61.1765, 4.46017, 4.47871
~&SPILL_STATS,26, 16, 0, 27, 4, 15, 11.5697, 5.91587, 3.26362, 2.89103, 6.41026
~&SPILL_STATS,28, 7, 0, 15, 1, 8, 185.429, 61.0714, 71.9048, 16.2381, 34.5476
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7.26471
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,68, 6, 0, 18, 11, 11, 27.5769, 0.81104, 8.22138, 2.18404, 14.1392
~&SPILL_STATS,4, 5, 0, 2, 0, 0, 3, 4.5, 2, 0, 0
~&SPILL_STATS,0, 4, 0, 1, 1, 9, 0, 21.775, 0.625, 0.625, 70.85
~&SPILL_STATS,46, 29, 0, 17, 10, 26, 718.257, 412.045, 213.306, 48.9888, 327.298
~&SPILL_STATS,55, 18, 0, 21, 20, 8, 887.53, 433.206, 221.949, 157.691, 240.191
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2.48438
~&SPILL_STATS,1, 0, 0, 1, 1, 4, 0.234375, 0, 1, 0.234375, 3.25
~&SPILL_STATS,46, 30, 0, 23, 20, 19, 447.251, 229.957, 158.917, 119.719, 109.534
~&SPILL_STATS,15, 8, 0, 10, 13, 7, 430.569, 250.765, 259.549, 26.3137, 92.2549
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,23, 95, 0, 22, 18, 47, 5.42696, 33.1632, 10.0143, 3.57206, 28.8954
~&SPILL_STATS,6, 17, 0, 12, 4, 5, 14.3312, 33.1378, 12.3702, 10.3741, 25.0396
~&SPILL_STATS,33, 34, 0, 14, 5, 18, 62.9375, 64.9375, 11.5, 4, 79.875
~&SPILL_STATS,30, 49, 0, 21, 24, 15, 9.38713, 12.1258, 10.6331, 9.22452, 2.45621
~&SPILL_STATS,1, 2, 0, 1, 0, 3, 0.140625, 0.46875, 0.375, 0, 1
~&SPILL_STATS,12, 2, 0, 9, 5, 10, 76.5606, 8.20278, 50.3893, 14.8425, 47.3989
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,1138, 607, 0, 505, 183, 59, 2950.46, 1465.27, 854.746, 320.916, 244.136
~&SPILL_STATS,311, 146, 0, 77, 30, 7, 255.529, 134.469, 67.551, 29.5776, 25.9077
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
