"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_Z13BishopAttacksP7state_ti,4,4,0,5,1,5,4,4,5,1,5
function@_Z11RookAttacksP7state_ti,10,1,0,2,2,3,10,1,2,2,3
function@_Z12elo_to_depthi,0,0,0,0,0,0,0,0,0,0,0
function@_Z14elo_to_blunderi,0,0,0,0,0,0,0,0,0,0,0
function@_Z12compact_movei,0,0,0,0,0,3,0,0,0,0,3
function@_Z4logLi,0,0,0,0,0,2,0,0,0,0,16.4375
function@_Z14dumpsearchstatP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z13allocate_timeP11gamestate_ti,0,0,0,0,0,5,0,0,0,0,0.897059
function@_Z11comp_to_sanP7state_tiPc,8,27,0,9,3,7,5.90949,6.53459,9.51572,1.51463,10.3564
function@_Z13comp_to_coordP7state_tiPc,1,17,0,4,0,6,0.625767,1.56442,2.50307,0,3.8773
function@_Z13display_boardP7state_ti,0,0,0,0,0,3,0,0,0,0,47.8125
function@_Z8myprintfPKcz,0,0,0,0,0,1,0,0,0,0,0.625
function@_Z9init_gameP11gamestate_tP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z18reset_piece_squareP7state_t,0,0,0,0,0,2,0,0,0,0,63.75
function@_Z7is_movePc,0,0,0,0,0,0,0,0,0,0,0
function@_Z20extract_current_pathP7state_t,0,0,0,0,0,2,0,0,0,0,32
function@_Z19extract_ponder_moveP7state_t,0,2,0,2,0,6,0,10.5,0.5,0,41.1953
function@_Z24extract_current_bestlineP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_ZL15hash_extract_pvP7state_tiPc,8,15,0,4,1,5,6.062,6.34028,2.15873,0.507936,28.9524
function@_Z12stringize_pvP7state_tPc,0,0,0,0,0,0,0,0,0,0,0
function@_Z13post_thinkingP7state_tiiPci,0,4,0,2,0,3,0,0.625,0.625,0,0.625
function@_Z9rdifftimeii,0,0,0,0,0,0,0,0,0,0,0
function@_Z5rtimev,0,0,0,0,0,0,0,0,0,0,0
function@_Z16post_fh_thinkingP7state_tiiPci,0,6,0,3,0,3,0,0.9375,0.9375,0,0.625
function@_Z16post_fl_thinkingP7state_tiiPci,0,4,0,2,0,3,0,0.625,0.625,0,0.625
function@_Z21post_multipv_thinkingP7state_tiii,8,12,0,7,4,9,296.375,522.25,146,16.5,405
function@_Z6rinputPciP8_IO_FILE,0,0,0,0,0,6,0,0,0,0,29.375
function@_Z8start_upv,0,0,0,0,0,0,0,0,0,0,0
function@_Z12verify_coordP7state_tPcPi,0,0,0,0,0,3,0,0,0,0,22
function@_Z17input_causes_stopv,0,0,0,0,0,8,0,0,0,0,2.27344
