@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,51, 5, 0, 24, 8, 58, 912.155, 410.599, 872.975, 6.28137, 1358.09
~&SPILL_STATS,6, 0, 0, 4, 0, 5, 715, 0, 140, 0, 822.5
~&SPILL_STATS,2, 1, 0, 2, 0, 7, 220, 200, 220, 0, 1622.5
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 45.5
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 55.8214
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,20, 1, 0, 13, 1, 16, 74.125, 0.625, 74.125, 20, 155.25
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 20.0588
~&SPILL_STATS,9, 0, 0, 6, 0, 19, 617.5, 0, 132.812, 0, 1003.2
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,9, 1, 0, 7, 0, 20, 61.537, 10.1111, 21.9259, 0, 93.463
~&SPILL_STATS,12, 2, 0, 14, 0, 7, 0.458333, 0.166667, 0.625, 0, 2.16667
~&SPILL_STATS,5, 1, 0, 5, 0, 10, 1.96774, 0.483871, 2.19355, 0, 55.4194
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1.91667
~&SPILL_STATS,4, 0, 0, 4, 0, 1, 0.1875, 0, 0.1875, 0, 1
~&SPILL_STATS,1, 0, 0, 2, 0, 2, 0.625, 0, 0.625, 0, 2
~&SPILL_STATS,2, 1, 0, 2, 4, 1, 2.39286, 15.8571, 2.53571, 8.78571, 0.625
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 21.9375
