"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@Perl_ck_concat,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_spair,0,0,0,0,0,8,0,0,0,0,9.51575
function@Perl_ck_fun,6,0,0,20,0,105,0.410982,0,0.2992,0,30.059
function@Perl_ck_delete,0,0,0,0,0,3,0,0,0,0,2.3125
function@Perl_ck_eof,0,0,0,0,0,9,0,0,0,0,4.25
function@Perl_ck_eval,0,0,0,0,0,15,0,0,0,0,4.97132
function@Perl_ck_exec,0,0,0,0,0,6,0,0,0,0,8.24706
function@Perl_ck_exists,0,0,0,0,0,4,0,0,0,0,2.43333
function@Perl_ck_rvconst,0,0,0,0,0,6,0,0,0,0,2.31868
function@Perl_ck_glob,0,0,0,0,0,22,0,0,0,0,9.59885
function@Perl_ck_grep,0,0,0,0,0,15,0,0,0,0,29.7703
function@Perl_ck_index,0,0,0,0,0,5,0,0,0,0,2.09466
function@Perl_ck_lfun,0,0,0,0,0,4,0,0,0,0,14.75
function@Perl_ck_defined,0,0,0,0,0,5,0,0,0,0,10.283
function@Perl_ck_rfun,0,0,0,0,0,3,0,0,0,0,8.375
function@Perl_ck_readline,0,0,0,0,0,6,0,0,0,0,3.5
function@Perl_ck_listiob,0,0,0,0,0,19,0,0,0,0,17.0519
function@Perl_ck_smartmatch,0,0,0,0,0,12,0,0,0,0,8.4
function@Perl_ck_sassign,0,0,0,0,0,17,0,0,0,0,4.42244
function@Perl_ck_match,0,0,0,0,0,2,0,0,0,0,2
function@Perl_ck_method,0,0,0,0,0,25,0,0,0,0,42.8527
function@Perl_ck_null,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_open,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_prototype,0,0,0,0,0,1,0,0,0,0,0.5
function@Perl_ck_refassign,0,0,0,0,0,13,0,0,0,0,5.29004
function@Perl_ck_repeat,0,0,0,0,0,6,0,0,0,0,4
function@Perl_ck_require,0,0,0,0,0,33,0,0,0,0,7.86743
