@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,1047, 662, 0, 387, 377, 169, 2.33302e+07, 1.63673e+07, 6.16895e+06, 3.86156e+06, 5.79447e+06
~&SPILL_STATS,235, 180, 0, 117, 53, 87, 6894.17, 4028.52, 3501.63, 612.779, 860.6
~&SPILL_STATS,559, 504, 0, 163, 132, 193, 493696, 419969, 213421, 152891, 352618
~&SPILL_STATS,651, 603, 0, 280, 176, 162, 1.65707e+08, 3.24181e+08, 2.7287e+06, 4.84238e+06, 8.89704e+07
~&SPILL_STATS,968, 622, 0, 322, 240, 316, 1.22357e+06, 749047, 402116, 307600, 592481
~&SPILL_STATS,619, 542, 0, 194, 151, 244, 4.7939e+06, 4.45239e+06, 991946, 853025, 2.16208e+06
~&SPILL_STATS,1468, 926, 0, 419, 303, 435, 2.8639e+07, 1.71275e+07, 8.84797e+06, 7.14981e+06, 1.39579e+07
~&SPILL_STATS,2075, 1231, 0, 487, 343, 575, 1.41052e+07, 7.96581e+06, 4.62656e+06, 3.49414e+06, 5.69647e+06
~&SPILL_STATS,950, 116, 0, 294, 211, 76, 131141, 9303.01, 25664.8, 14286.8, 4871.97
~&SPILL_STATS,363, 89, 0, 108, 24, 18, 5865.81, 1085.47, 1893.28, 925.149, 1176.09
~&SPILL_STATS,1053, 485, 0, 507, 497, 407, 14721.6, 11730.7, 5915.43, 4928.11, 17218.4
~&SPILL_STATS,478, 49, 0, 78, 39, 31, 43438.5, 16818, 8700.7, 4282.28, 6303.98
~&SPILL_STATS,133, 79, 0, 55, 58, 45, 106970, 106634, 27652.4, 9446.54, 67101.8
~&SPILL_STATS,463, 84, 0, 158, 130, 65, 1.54329e+15, 1.3422e+14, 4.05678e+14, 2.63559e+14, 6.90645e+13
~&SPILL_STATS,11, 6, 0, 6, 14, 4, 4442.44, 3996.44, 310.667, 11652.2, 123818
~&SPILL_STATS,1, 2, 0, 0, 6, 3, 31.875, 32.875, 0, 98.625, 1087.62
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 34
