@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,55, 9, 0, 32, 4, 42, 816.042, 627.338, 401.691, 4.71113, 1017.08
~&SPILL_STATS,5, 0, 0, 3, 0, 6, 615, 0, 40, 0, 823.125
~&SPILL_STATS,2, 1, 0, 2, 0, 7, 220, 200, 220, 0, 1622.5
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 45.5
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 56.1964
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,18, 2, 0, 13, 0, 15, 74.5, 13.125, 73.875, 0, 135.25
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 20.0588
~&SPILL_STATS,9, 1, 0, 6, 0, 21, 730, 200, 245.312, 0, 1003.51
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,13, 0, 0, 9, 0, 14, 61.5741, 0, 37.7778, 0, 60.0556
~&SPILL_STATS,11, 2, 0, 13, 0, 7, 0.541667, 0.166667, 0.708333, 0, 2.20833
~&SPILL_STATS,6, 0, 0, 5, 0, 10, 2.45161, 0, 2.19355, 0, 55.4194
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1.91667
~&SPILL_STATS,4, 0, 0, 4, 0, 1, 0.1875, 0, 0.1875, 0, 1
~&SPILL_STATS,1, 0, 0, 2, 0, 2, 0.625, 0, 0.625, 0, 2
~&SPILL_STATS,1, 1, 0, 1, 3, 2, 0.625, 15.8571, 1, 8.55357, 1.625
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 21.9375
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
