"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@flux_,1000,156,0,377,86,404,644379,151389,200256,7048.61,443603
function@_QQmain,0,0,0,0,0,136,0,0,0,0,131.619
function@jacobian_,44,24,0,56,8,72,266694,129299,155725,493.667,469341
function@fill1_,13,4,0,13,2,7,390.15,173.9,65.3,40.9,807.35
function@shell_,397,105,0,327,73,198,1.64476e+09,1.53764e+09,9.14725e+07,4.96927e+07,1.18419e+09
function@bi_cgstab_block_,174,39,0,124,16,124,143065,68603.7,25348.3,7053.54,3.54724e+06
function@mat_times_vec_,77,11,0,66,28,27,2.66111e+07,190887,1.19286e+06,64617.1,2.90245e+07
function@fill2_,0,0,0,0,0,4,0,0,0,0,34.4
