"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_analyse_init_costs,12,1,0,7,0,36,7.85289,7.5,0.525985,0,41.5675
function@x264_analyse_free_costs,0,0,0,0,0,2,0,0,0,0,63.75
function@x264_analyse_weight_frame,4,5,0,7,1,2,3.82,12.88,2.08,0.16,10.24
function@x264_macroblock_analyse,216,66,0,173,15,214,238.623,191.036,98.9351,7.15534,314.639
function@x264_mb_analyse_intra,75,23,0,32,7,35,2105.94,888.201,375.858,26.3828,783.684
function@x264_intra_rd,0,0,0,0,0,12,0,0,0,0,6.78125
function@x264_intra_rd_refine,122,36,0,92,18,77,5707.82,2575.16,4711.95,68.724,4351.27
function@x264_mb_analyse_init_qp,0,0,0,0,0,0,0,0,0,0,0
function@x264_mb_analyse_inter_p8x8_mixed_ref,45,8,0,15,3,14,26784.1,14112,355.762,65,5800.01
function@x264_mb_analyse_inter_p8x8,19,3,0,12,3,10,541.905,97.4286,200.857,34.4762,261.81
function@x264_mb_cache_mv_p8x8,0,0,0,0,0,3,0,0,0,0,2.4
function@x264_mb_analyse_inter_p16x8,21,4,0,13,1,15,327.747,51.2,207.8,21.5579,238.8
function@x264_mb_analyse_inter_p8x16,30,4,0,13,1,8,452.042,72.4211,187.242,21.2211,109.453
function@x264_mb_analyse_intra_chroma,7,0,0,1,0,4,16.6562,0,1,0,9
function@x264_mb_analyse_transform_rd,0,0,0,0,0,7,0,0,0,0,3.03846
function@x264_analyse_update_cache,0,0,0,0,0,38,0,0,0,0,4.82102
function@x264_mb_analyse_b_rd,0,0,0,0,0,23,0,0,0,0,7.4375
function@x264_mb_analyse_inter_b8x8_mixed_ref,25,18,0,21,1,18,9864,9664,2923.15,32,5378
function@x264_mb_analyse_inter_b8x8,31,10,0,27,0,15,992,320,709,0,449
function@x264_mb_analyse_inter_b16x8,49,14,0,24,2,13,527.516,170.667,222.302,31.5079,187.921
function@x264_mb_analyse_inter_b8x16,32,6,0,16,1,21,406.349,56.8889,229.556,15.254,203.944
function@x264_refine_bidir,0,0,0,0,0,2,0,0,0,0,2
function@x264_weight_plane_analyse,6,4,0,8,0,5,1311.43,346.357,348.286,0,4.30952
function@x264_weights_analyse,49,22,0,50,0,21,25614.6,10277.6,13622.6,0,5169.16
function@x264_slicetype_frame_cost,30,1,0,12,2,36,253.456,0.0869141,7.93848,0.521484,1870.94
function@x264_slicetype_analyse,122,41,0,78,9,159,12656.6,2108.77,1144.49,1.18803,5901.24
function@scenecut,12,2,0,5,1,9,32.325,6.775,3,6.375,126.7
