"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN20ComputeNonbondedUtil26calc_self_energy_fullelectEP9nonbonded,604,142,0,215,40,99,5302.17,2406.15,2956.38,32.6374,492.207
function@_ZN20ComputeNonbondedUtil25calc_self_merge_fullelectEP9nonbonded,572,152,0,170,39,88,3950.71,582.69,592.917,31.8819,208.827
function@_ZN20ComputeNonbondedUtil32calc_self_energy_merge_fullelectEP9nonbonded,556,119,0,170,39,86,3491.09,575.693,749.775,31.8819,198.232
function@_ZN20ComputeNonbondedUtil24calc_self_slow_fullelectEP9nonbonded,547,115,0,168,57,89,3627.29,568.544,597.882,37.033,344.986
function@_ZN20ComputeNonbondedUtil31calc_self_energy_slow_fullelectEP9nonbonded,553,115,0,173,57,89,3847.85,568.544,817.684,37.033,344.986
function@_ZN20ComputeNonbondedUtil20calc_pair_energy_intEP9nonbonded,579,170,0,219,55,79,3103.74,750.598,997.241,22.8462,194.648
function@_ZN20ComputeNonbondedUtil30calc_pair_energy_fullelect_intEP9nonbonded,670,213,0,282,57,82,6263.54,3395.76,4141.38,26.0934,479.418
function@_ZN20ComputeNonbondedUtil36calc_pair_energy_merge_fullelect_intEP9nonbonded,624,176,0,229,55,81,4282.25,891.121,1349.17,22.8462,211.305
function@_ZN20ComputeNonbondedUtil20calc_self_energy_intEP9nonbonded,583,177,0,192,40,95,2899.15,1299.18,1270.18,28.8681,168.957
function@_ZN20ComputeNonbondedUtil30calc_self_energy_fullelect_intEP9nonbonded,675,197,0,242,56,104,5024.15,2725.02,2710.71,29.5604,442.96
function@_ZN20ComputeNonbondedUtil36calc_self_energy_merge_fullelect_intEP9nonbonded,638,185,0,209,55,91,3688.68,1489.99,1465.62,29.3764,194.699
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,2,5,0,4,0,10,0.494118,2.23529,1.58824,0,3.58824
function@_ZN8MoleculeC2Ev,0,0,0,0,0,6,0,0,0,0,3
function@_ZN8MoleculeD2Ev,0,0,0,0,0,3,0,0,0,0,1.85185
function@_ZN8Molecule8readfileEP8_IO_FILE,4,1,0,2,1,13,1.08372,0.245899,0.307617,0.245899,6.91995
function@_ZN11ObjectArenaIcE11getNewArrayEi,0,0,0,0,0,8,0,0,0,0,29.25
