"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@set_weights_,0,0,0,0,0,57,0,0,0,0,3692.74
function@_QMnf_fwrite4d_modPnf_fwrite4d,57,0,0,24,0,24,4763.24,0,41.9722,0,6675.24
function@def_station_,0,0,0,0,0,0,0,0,0,0,0
function@_QMwvelocity_modPwvelocity,3,0,0,2,0,0,3,0,2,0,0
function@_QMwvelocity_modPwvelocity_tile,651,6,0,139,0,16,70809.7,284,973.857,0,7010.71
function@_QMbulk_flux_modPbulk_flux,17,0,0,9,0,0,17,0,9,0,0
function@_QMbulk_flux_modPbulk_flux_tile,914,2,0,270,0,193,363503,6.24719,33240.8,0,176123
function@_QMbulk_flux_modPbulk_psiu,0,0,0,0,0,12,0,0,0,0,6.5
function@_QMbulk_flux_modPbulk_psit,0,0,0,0,0,10,0,0,0,0,5.5
function@_QMnf_fwrite3d_modPnf_fwrite3d,10,0,0,5,0,19,12.4519,0,4.24038,0,339.058
function@get_state_,94,0,0,8,0,286,9.69804,0,5.26005,0,11.7112
function@_QMutility_modPnrng,19,3,0,12,1,7,5.65476,1.40385,3.46612,0.467949,6.28114
function@_QMutility_modPurng,0,0,0,0,0,0,0,0,0,0,0
function@obs_initial_,0,0,0,0,0,0,0,0,0,0,0
function@checkadj_,0,0,0,0,0,78,0,0,0,0,62
function@def_diags_,0,0,0,0,0,0,0,0,0,0,0
function@_QManalytical_modPana_btflux,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_btflux_tile,0,0,0,0,0,18,0,0,0,0,26.3497
function@_QManalytical_modPana_cloud,0,0,0,0,0,2,0,0,0,0,2
function@_QManalytical_modPana_cloud_tile,0,0,0,0,0,17,0,0,0,0,55.9
