"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN3povL14Transform_BlobEPNS_13Object_StructEPNS_16Transform_StructE,0,0,0,0,0,5,0,0,0,0,24.2857
function@_ZN3povL11Invert_BlobEPNS_13Object_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3povL12Destroy_BlobEPNS_13Object_StructE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3pov11Create_BlobEv,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3pov24Create_Blob_List_ElementEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov9Make_BlobEPNS_11Blob_StructEdPNS_16Blob_List_StructEi,11,2,0,8,0,16,42.625,1.25,53.25,0,106.766
function@_ZN3pov17Test_Blob_OpacityEPNS_11Blob_StructE,0,0,0,0,0,1,0,0,0,0,1
function@_ZN3pov23Determine_Blob_TexturesEPNS_11Blob_StructEPdPiPPNS_14Texture_StructES2_,0,0,0,0,0,9,0,0,0,0,12.375
function@_ZN3pov22Translate_Blob_ElementEPNS_19Blob_Element_StructEPd,0,0,0,0,0,3,0,0,0,0,3
function@_ZN3pov22Transform_Blob_ElementEPNS_19Blob_Element_StructEPNS_16Transform_StructE,0,0,0,0,0,5,0,0,0,0,4.38095
function@_ZN3pov19Rotate_Blob_ElementEPNS_19Blob_Element_StructEPd,0,0,0,0,0,2,0,0,0,0,1.375
function@_ZN3pov18Scale_Blob_ElementEPNS_19Blob_Element_StructEPd,0,0,0,0,0,3,0,0,0,0,3
function@_ZN3pov19Invert_Blob_ElementEPNS_19Blob_Element_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov32Create_Blob_Element_Texture_ListEPNS_11Blob_StructEPNS_16Blob_List_StructEi,1,0,0,1,0,13,15.1667,0,0.62963,0,21.8704
function@_ZN3povL17intersect_elementEPdS0_PNS_19Blob_Element_StructEdS0_S0_,10,0,0,10,0,14,0.354166,0,0.354166,0,6.875
function@_ZN3povL10insert_hitEPNS_19Blob_Element_StructEddPNS_20Blob_Interval_StructEPj,3,0,0,2,0,5,1.22581,0,0.967742,0,4.48387
function@_ZN3povL23calculate_element_fieldEPNS_19Blob_Element_StructEPd,0,0,0,0,0,2,0,0,0,0,1.91667
function@_ZN3povL14element_normalEPdS0_PNS_19Blob_Element_StructE,4,0,0,4,0,6,0.1875,0,0.1875,0,2.1875
function@_ZN3povL27get_element_bounding_sphereEPNS_19Blob_Element_StructEPdS2_,1,0,0,2,0,4,0.625,0,0.625,0,3.625
function@_ZN3pov5MZeroEPA4_d,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov9MIdentityEPA4_d,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov7MTimesAEPA4_dS1_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov7MTimesBEPA4_dS1_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov7MTimesCEPA4_dS1_S1_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov10MTransposeEPA4_d,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov10MTransposeEPA4_dS1_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov11MTransPointEPdS0_PNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov14MInvTransPointEPdS0_PNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov15MTransDirectionEPdS0_PNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov18MInvTransDirectionEPdS0_PNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov12MTransNormalEPdS0_PNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov15MInvTransNormalEPdS0_PNS_16Transform_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov25Compute_Scaling_TransformEPNS_16Transform_StructEPd,0,0,0,0,0,0,0,0,0,0,0
