@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,104, 76, 0, 78, 17, 227, 510.701, 540.039, 295.282, 109.203, 730.802
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,822, 134, 0, 431, 29, 377, 13203.9, 3576.25, 6512.3, 18.2479, 2139.97
~&SPILL_STATS,21, 9, 0, 36, 2, 24, 170.2, 91.8, 244.16, 0.96, 136.12
~&SPILL_STATS,22, 13, 0, 20, 0, 2, 10.0735, 4.29412, 9.75, 0, 0.441176
~&SPILL_STATS,1031, 180, 0, 559, 31, 399, 20284.2, 5932.74, 11382.2, 89.8936, 3007.34
~&SPILL_STATS,924, 144, 0, 473, 37, 394, 15084.8, 4295.54, 7403.58, 27.7939, 2333.55
~&SPILL_STATS,821, 122, 0, 405, 34, 384, 11026.5, 2841.33, 4706.2, 32.5248, 2516.84
~&SPILL_STATS,783, 133, 0, 407, 45, 389, 12426, 3512.34, 4797.91, 28.9781, 2179.22
~&SPILL_STATS,905, 162, 0, 473, 50, 417, 18029.4, 5799.35, 7343.65, 191.623, 3163.72
~&SPILL_STATS,888, 143, 0, 448, 52, 409, 14831.6, 4328.5, 5819.95, 45.6188, 2652.91
~&SPILL_STATS,754, 118, 0, 357, 47, 428, 9468.33, 2730.13, 1964.31, 45.5968, 3244.65
~&SPILL_STATS,6, 4, 0, 8, 0, 20, 8.62353, 8.25882, 5.07059, 0, 23.7412
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,7, 4, 0, 8, 0, 5, 148.75, 85, 149.417, 0, 106.25
~&SPILL_STATS,0, 2, 0, 1, 0, 5, 0, 13.4, 0.64, 0, 44
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 42.5
~&SPILL_STATS,9, 17, 0, 17, 0, 55, 1.93231, 4.37622, 2.36444, 0, 17.0226
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,4, 2, 0, 4, 0, 0, 0.999996, 0.499999, 2, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,2, 0, 0, 1, 0, 1, 0.624997, 0, 0.625, 0, 1.15481e-05
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 42.5
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 42.5
~&SPILL_STATS,4, 0, 0, 5, 0, 3, 79.75, 0, 80.375, 0, 59.8125
~&SPILL_STATS,3, 1, 0, 3, 0, 9, 0.794015, 1.67632e-06, 0.263672, 0, 3.02749
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,1, 0, 0, 1, 0, 7, 2.07961, 0, 0.234375, 0, 6.78954
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,422, 64, 0, 206, 18, 191, 3232.85, 520.942, 1169.11, 3.95604, 577.13
~&SPILL_STATS,21, 9, 0, 36, 2, 24, 170.2, 91.8, 244.16, 0.96, 136.12
~&SPILL_STATS,427, 70, 0, 230, 21, 191, 3961.18, 965.025, 2428.02, 4.28022, 790.559
~&SPILL_STATS,488, 77, 0, 265, 24, 193, 5769.26, 1384.27, 3220.95, 11.831, 1089.25
~&SPILL_STATS,503, 81, 0, 297, 24, 216, 6473.12, 1978.49, 4553.83, 9.05357, 1430.87
~&SPILL_STATS,456, 67, 0, 232, 22, 186, 4323.23, 811.295, 1799.62, 4.9794, 718.172
~&SPILL_STATS,471, 76, 0, 259, 19, 197, 4972.58, 1255.07, 3055.6, 4.33929, 887.883
~&SPILL_STATS,452, 65, 0, 223, 24, 190, 3704.35, 597.531, 1197.4, 5.09478, 1025.15
~&SPILL_STATS,460, 70, 0, 245, 26, 207, 4011.98, 957.604, 1804.62, 5.15247, 1485.17
~&SPILL_STATS,411, 66, 0, 205, 37, 207, 2822.48, 582.137, 766.375, 18.0714, 799.731
~&SPILL_STATS,427, 74, 0, 223, 35, 215, 3594.35, 1094.32, 1805.15, 16.0563, 1033.2
~&SPILL_STATS,479, 71, 0, 233, 35, 220, 4615.68, 812.5, 1384.59, 15.669, 1245.67
~&SPILL_STATS,489, 82, 0, 256, 33, 219, 5682.89, 1686.44, 3217.84, 86.6099, 1179.79
~&SPILL_STATS,436, 71, 0, 208, 34, 212, 3409.69, 728.983, 784.022, 17.581, 1017.95
~&SPILL_STATS,454, 81, 0, 231, 36, 213, 4608.42, 1321.44, 2252.17, 17.9547, 1238.82
~&SPILL_STATS,416, 71, 0, 199, 37, 223, 3033.45, 526.912, 259.383, 16.0426, 1171.46
~&SPILL_STATS,450, 68, 0, 213, 37, 216, 3722.55, 587.669, 925.568, 15.5962, 1169.71
