"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN6dealii6VectorIdED0Ev,0,0,0,0,0,6,0,0,0,0,3
function@_ZN6dealii6VectorIdE6reinitEjb,0,0,0,0,0,3,0,0,0,0,3
function@_ZN6dealii6VectorIdE4swapERS1_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6dealii9TableBaseILi2EdED2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN6dealii9TableBaseILi2EdED0Ev,0,0,0,0,0,6,0,0,0,0,3
function@_ZN6dealii8FEValuesILi3ELi3EED0Ev,0,0,0,0,0,9,0,0,0,0,3
function@_ZN5boost6detail8function15functor_managerIPFvRKN6dealii7MappingILi3ELi3EEERKNS3_10DoFHandlerILi3ELi3EEERKNS3_10QuadratureILi3EEERNS3_12SparseMatrixIdEEPKNS3_8FunctionILi3EEENS3_13MatrixCreator13IteratorRangeIS9_EERNS3_7Threads16DummyThreadMutexEEE6manageERKNS1_15function_bufferERSW_NS1_30functor_manager_operation_typeE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN5boost6detail8function22void_function_invoker7IPFvRKN6dealii7MappingILi3ELi3EEERKNS3_10DoFHandlerILi3ELi3EEERKNS3_10QuadratureILi3EEERNS3_12SparseMatrixIdEEPKNS3_8FunctionILi3EEENS3_13MatrixCreator13IteratorRangeIS9_EERNS3_7Threads16DummyThreadMutexEEvS7_SB_SF_SI_SM_SP_SS_E6invokeERNS1_15function_bufferES7_SB_SF_SI_SM_SP_SS_,0,0,0,0,0,6,0,0,0,0,6
function@_ZN5boost4bindINS_8functionIFvRKN6dealii7MappingILi3ELi3EEERKNS2_10DoFHandlerILi3ELi3EEERKNS2_10QuadratureILi3EEERNS2_12SparseMatrixIdEEPKNS2_8FunctionILi3EEENS2_13MatrixCreator13IteratorRangeIS8_EERNS2_7Threads16DummyThreadMutexEEEENS_17reference_wrapperIS5_EENSU_IS9_EENSU_ISD_EENSU_ISG_EESL_SO_NSU_ISQ_EEEENS_3_bi6bind_tINS10_11unspecifiedET_NS10_9list_av_7IT0_T1_T2_T3_T4_T5_T6_E4typeEEES13_S15_S16_S17_S18_S19_S1A_S1B_,1,0,0,1,0,11,0.999999,0,1,0,6.64062
function@_ZN5boost8functionIFvvEEC2INS_3_bi6bind_tINS4_11unspecifiedENS0_IFvRKN6dealii7MappingILi3ELi3EEERKNS7_10DoFHandlerILi3ELi3EEERKNS7_10QuadratureILi3EEERNS7_12SparseMatrixIdEEPKNS7_8FunctionILi3EEENS7_13MatrixCreator13IteratorRangeISD_EERNS7_7Threads16DummyThreadMutexEEEENS4_5list7INS_17reference_wrapperISA_EENS10_ISE_EENS10_ISI_EENS10_ISL_EENS4_5valueISQ_EENS15_IST_EENS10_ISV_EEEEEEEET_NS_11enable_if_cIXsr5boost11type_traits7ice_notIXsr11is_integralIS1B_EE5valueEEE5valueEiE4typeE,0,0,0,0,0,8,0,0,0,0,3.39063
function@_ZN6dealii7Threads6ThreadIvEC2ERKN5boost8functionIFvvEEE,0,0,0,0,0,12,0,0,0,0,4.00001
function@_ZN5boost9function0IvEC2INS_3_bi6bind_tINS3_11unspecifiedENS_8functionIFvRKN6dealii7MappingILi3ELi3EEERKNS7_10DoFHandlerILi3ELi3EEERKNS7_10QuadratureILi3EEERNS7_12SparseMatrixIdEEPKNS7_8FunctionILi3EEENS7_13MatrixCreator13IteratorRangeISD_EERNS7_7Threads16DummyThreadMutexEEEENS3_5list7INS_17reference_wrapperISA_EENS10_ISE_EENS10_ISI_EENS10_ISL_EENS3_5valueISQ_EENS15_IST_EENS10_ISV_EEEEEEEET_NS_11enable_if_cIXsr5boost11type_traits7ice_notIXsr11is_integralIS1B_EE5valueEEE5valueEiE4typeE,0,0,0,0,0,8,0,0,0,0,3.39063
