"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_QManalytical_modPana_rain_tile,9,0,0,7,0,15,12.6,0,5.4,0,243.65
function@_QManalytical_modPana_srflux,0,0,0,0,0,7,0,0,0,0,7
function@_QManalytical_modPana_srflux_tile,117,46,0,91,2,29,3920.47,4430.8,2104.15,3.375,1873.58
function@_QManalytical_modPana_stflux,1,0,0,1,0,7,1,0,1,0,7
function@_QManalytical_modPana_stflux_tile,7,0,0,5,0,25,10.2638,0,5,0,431.699
function@_QManalytical_modPana_tair,0,0,0,0,0,6,0,0,0,0,6
function@_QManalytical_modPana_tair_tile,10,0,0,8,0,12,18.975,0,5.6,0,233.9
function@_QManalytical_modPana_winds,0,0,0,0,0,7,0,0,0,0,7
function@_QManalytical_modPana_winds_tile,51,14,0,37,1,38,1962.95,859.875,312.6,0.2,1438.18
function@_QMbc_bry3d_modPbc_r3d_bry_tile,15,8,0,4,0,30,3.62745,3.7451,4,0,44.8333
function@_QMbc_bry3d_modPbc_u3d_bry_tile,15,8,0,4,0,33,3.62745,3.7451,4,0,45.1274
function@_QMbc_bry3d_modPbc_v3d_bry_tile,15,8,0,4,0,32,3.62745,3.7451,4,0,44.8823
function@get_data_,0,0,0,0,0,5,0,0,0,0,5
function@_QMstep3d_t_modPstep3d_t,11,0,0,11,0,14,11,0,11,0,14
function@_QMstep3d_t_modPstep3d_t_tile,692,340,0,365,24,440,4.95839e+06,5.22983e+06,274410,22935.2,8.74182e+06
function@_QMlmd_skpp_modPlmd_skpp,29,0,0,29,0,11,29,0,29,0,11
function@_QMlmd_skpp_modPlmd_skpp_tile,1320,580,0,618,28,648,484993,254388,52347.2,930.462,340879
function@_QMnf_fread4d_modPnf_fread4d,48,20,0,40,1,22,2861.05,1972.89,89.7683,1,16512.4
function@wclock_on_,0,0,0,0,0,2,0,0,0,0,2
function@wclock_off_,0,2,0,2,0,3,0,1.09524,1.09524,0,2.71429
function@mod_arrays_,0,0,0,0,0,37,0,0,0,0,271.667
function@_QMinterpolate_modPlinterp2d,9,3,0,12,2,9,1855.75,39.75,52.1667,1.33333,1303.25
function@_QMinterpolate_modPcinterp2d,40,9,0,36,2,96,8469.08,1533,4547.08,1.33333,19863.2
function@_QMinterpolate_modPhindices,63,11,0,54,2,42,5189.44,2576.79,1686.15,16.5588,10970.6
function@_QMinterpolate_modPtry_range,146,40,0,35,11,104,71.2335,52.7619,20.149,1.76435,284.157
function@_QMinterpolate_modPinside,4,0,0,2,0,16,28.0465,0,2,0,220.267
function@_QMbc_3d_modPbc_r3d_tile,30,13,0,26,0,36,17.8272,28.358,14.9136,0,475.617
function@_QMbc_3d_modPbc_u3d_tile,24,12,0,17,0,21,28.3086,27.2963,14.9259,0,446.58
function@_QMbc_3d_modPbc_v3d_tile,23,5,0,16,0,24,14.5062,2.23457,13.2963,0,241.235
function@_QMbc_3d_modPbc_w3d_tile,30,13,0,26,0,36,17.8272,28.358,14.9136,0,475.617
function@wrt_his_,83,9,0,31,0,303,11.5628,1.62584,2.47967,0,36.168
function@_QMmod_couplingPallocate_coupling,34,0,0,12,0,25,34,0,12,0,24
function@_QMmod_couplingPinitialize_coupling,0,0,0,0,0,23,0,0,0,0,3701.2
function@_QMnf_fwrite2d_bry_modPnf_fwrite2d_bry,42,17,0,23,0,22,2078.14,1039.29,134.524,0,3527.05
function@_QMwhite_noise_modPwhite_noise1d,4,1,0,3,0,56,1.33225,0.0781759,2.07818,0,67.3396
function@_QMwhite_noise_modPwhite_noise2d,13,4,0,10,0,37,31.1967,21.2951,8.53279,0,439.098
function@_QMwhite_noise_modPwhite_noise2d_bry,4,0,0,2,0,59,0.411238,0,0.411238,0,82.8876
function@_QMwhite_noise_modPwhite_noise3d,17,16,0,15,1,39,585.074,623.123,48.2049,20.1393,7952.34
function@_QMwhite_noise_modPwhite_noise3d_bry,10,16,0,13,0,53,16.6711,45.75,7.14474,0,448.447
function@get_ngfld_,85,15,0,32,6,184,40.7876,2.98774,16.6325,2.35499,116.436
function@regrid_,32,22,0,28,0,56,41.0469,13.6328,13.1875,0,89.4141
function@_QMv3dbc_modPv3dbc,5,0,0,5,0,2,5,0,5,0,2
function@_QMv3dbc_modPv3dbc_tile,4,8,0,7,0,22,3.30864,13.8272,5.80247,0,449.728
function@_QMstate_dotprod_modPstate_dotprod,72,63,0,61,6,41,20521.9,30453.1,3572.02,1.875,270893
function@get_bounds_,0,0,0,0,0,0,0,0,0,0,0
function@get_domain_,0,0,0,0,0,0,0,0,0,0,0
function@get_iobounds_,0,0,0,0,0,0,0,0,0,0,0
function@get_tile_,0,0,0,0,0,8,0,0,0,0,5.33333
function@tile_bounds_1d_,0,0,0,0,0,3,0,0,0,0,2
function@tile_bounds_2d_,0,0,0,0,0,7,0,0,0,0,7
function@var_bounds_,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_massflux_modPset_massflux,9,0,0,9,0,8,9,0,9,0,8
function@_QMset_massflux_modPset_massflux_tile,57,32,0,55,0,54,9095.57,38688.7,2159.95,0,82332.2
function@_QMzetabc_modPzetabc,1,0,0,1,0,2,1,0,1,0,2
function@_QMzetabc_modPzetabc_tile,5,4,0,3,0,13,1.62745,0.941177,3,0,24.098
function@_QMbc_2d_modPbc_r2d_tile,10,2,0,9,0,34,5.64303,1.01711,7.03423,0,28.7531
function@_QMbc_2d_modPbc_u2d_tile,9,4,0,7,0,14,5.62745,0.941177,7,0,25.098
function@_QMbc_2d_modPbc_v2d_tile,5,5,0,7,0,23,5,0.652812,6.03667,0,15.6724
function@_QMnf_fread2d_modPnf_fread2d,133,31,0,113,0,90,6.91534,4.10476,17.1577,0,51.6666
function@_QMv2dbc_modPv2dbc,1,0,0,1,0,2,1,0,1,0,2
function@_QMv2dbc_modPv2dbc_tile,0,4,0,1,0,12,0,0.627451,1,0,24.2745
function@_QMrhs3d_modPrhs3d,34,0,0,34,0,22,34,0,34,0,22
function@_QMrhs3d_modPrhs3d_tile,1386,613,0,570,36,561,484423,324866,27292.4,1550.52,508650
function@def_rst_,0,0,0,0,0,3,0,0,0,0,3
function@_QMmod_paramPinitialize_param,0,0,0,0,0,0,0,0,0,0,0
function@_QMset_2dfld_modPset_2dfld_tile,75,25,0,35,1,83,29.7955,26.6082,19.1151,0.0223368,416.39
function@_QMrho_eos_modPrho_eos,12,0,0,12,0,12,12,0,12,0,12
function@_QMrho_eos_modPrho_eos_tile,527,175,0,277,16,504,451566,144374,254598,1198.71,660253
function@_QMstiffness_modPstiffness,1,0,0,1,0,2,1,0,1,0,2
function@_QMstiffness_modPstiffness_tile,85,20,0,47,1,79,832.339,572.844,88.1835,0.385321,42900.1
function@_QMprsgrd_modPprsgrd,7,1,0,8,0,10,7,1,8,0,10
function@_QMprsgrd_modPprsgrd_tile,436,211,0,260,5,298,248620,222636,15216,707,515235
function@_QMu2dbc_modPu2dbc,1,0,0,1,0,2,1,0,1,0,2
function@_QMu2dbc_modPu2dbc_tile,5,4,0,3,0,16,1.62745,0.941177,3,0,35.098
function@def_info_,338,134,0,25,0,415,20.1874,6.6875,18.5812,0,59.3029
function@_QMstate_scale_modPstate_scale,45,39,0,36,0,29,14871.7,17968.6,414.175,0,230542
function@_QMmod_ncparamPinitialize_ncparam,173,0,0,12,10,639,247.586,0,125.878,8.63722,4983.59
function@_QMmod_scalarsPinitialize_scalars,0,1,0,1,0,23,0,1,1,0,18.3529
function@_QMnf_fread2d_bry_modPnf_fread2d_bry,31,7,0,26,0,24,486.514,531.229,46.7523,0,1127.69
function@_QMstate_addition_modPstate_addition,92,59,0,79,4,58,56921,147634,18266.3,1.2,566920
function@wrt_rst_,20,1,0,5,0,141,1.19564,0.5,1.51901,0,8.13488
function@_QMomega_modPomega,2,0,0,2,0,10,2,0,2,0,10
function@_QMomega_modPomega_tile,154,74,0,64,1,71,17872.6,34028.1,1496,0.666667,43478.9
function@_QMomega_modPscale_omega,46,20,0,39,2,22,3339.6,9373.89,543.615,0.507692,21151.6
function@_QMextract_sta_modPextract_sta2d,52,6,0,16,0,40,118.686,15.049,6.86275,0,47.8039
function@_QMextract_sta_modPextract_sta3d,187,60,0,159,7,234,142.69,45.8216,52.7887,0.85446,188.643
function@checkerror_,3,0,0,3,0,29,1.95238,0,3,0,17.381
function@output_,0,0,0,0,0,19,0,0,0,0,4.96933
function@_QMexchange_3d_modPexchange_p3d_tile,15,9,0,14,0,18,40.0864,20,18.2963,0,534.21
function@_QMexchange_3d_modPexchange_r3d_tile,15,9,0,14,0,18,40.0864,20,18.2963,0,534.21
function@_QMexchange_3d_modPexchange_u3d_tile,15,9,0,14,0,18,40.0864,20,18.2963,0,534.21
function@_QMexchange_3d_modPexchange_v3d_tile,15,9,0,14,0,18,40.0864,20,18.2963,0,534.21
function@_QMexchange_3d_modPexchange_w3d_tile,15,9,0,14,0,18,40.0864,20,18.2963,0,534.21
function@get_date_,0,0,0,0,0,6,0,0,0,0,5.2381
function@day_code_,0,0,0,0,0,9,0,0,0,0,7.96
function@caldate_,8,1,0,6,0,13,1.98824,0.123529,1.24118,0,6.35882
function@ref_att_,7,2,0,7,0,22,7,2,7,0,22
function@time_string_,0,0,0,0,0,15,0,0,0,0,15
function@_QMset_vbc_modPset_vbc,16,0,0,16,0,8,16,0,16,0,8
function@_QMset_vbc_modPset_vbc_tile,76,45,0,71,7,94,4387.07,5381.72,214.875,1.825,10798.4
function@_QMset_depth_modPset_depth,1,0,0,1,0,5,1,0,1,0,5
function@_QMset_depth_modPset_depth_tile,145,94,0,107,38,140,20031.9,24184.9,906.658,690.552,45597.6
function@_QMstate_product_modPstate_product,125,75,0,97,3,82,43596.6,60475.4,4850.68,1,477125
function@_QMstrings_modPfind_string,4,0,0,4,0,10,30.4231,0,3.23077,0,83.2308
function@_QMstrings_modPlowercase,0,0,0,0,0,13,0,0,0,0,50
function@_QMstrings_modPuppercase,0,0,0,0,0,13,0,0,0,0,50
function@_QMstep3d_uv_modPstep3d_uv,42,0,0,42,0,14,42,0,42,0,14
function@_QMstep3d_uv_modPstep3d_uv_tile,1391,658,0,451,185,761,284007,292005,20423.8,6513,587854
function@ludcmp_,24,3,0,13,0,44,589.5,69.4853,91.0882,0,577.618
function@_QMstate_copy_modPstate_copy,74,59,0,70,4,41,36318.6,46052.9,8158.4,1.2,766997
function@ran1_s_,0,0,0,0,0,3,0,0,0,0,3
function@ran1_v_,0,0,0,0,0,3,0,0,0,0,3
function@_QMmod_parallelPinitialize_parallel,0,0,0,0,0,0,0,0,0,0,0
function@main3d_,6,0,0,6,0,98,11.3393,0,11.8541,0,3606.37
function@_QMbc_bry2d_modPbc_r2d_bry_tile,0,0,0,0,0,8,0,0,0,0,4.9375
function@_QMbc_bry2d_modPbc_u2d_bry_tile,0,0,0,0,0,11,0,0,0,0,6.40625
function@_QMbc_bry2d_modPbc_v2d_bry_tile,0,0,0,0,0,11,0,0,0,0,6.40625
function@_QMmod_oceanPallocate_ocean,90,2,0,31,1,37,90,2,31,1,36
function@_QMmod_oceanPinitialize_ocean,13,7,0,10,0,87,5813.24,483.92,171.04,0,1.1396e+06
