"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_Z14elo_to_blunderi,0,0,0,0,0,0,0,0,0,0,0
function@_Z12compact_movei,0,0,0,0,0,3,0,0,0,0,3
function@_Z4logLi,0,0,0,0,0,2,0,0,0,0,16.4375
function@_Z14dumpsearchstatP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z13allocate_timeP11gamestate_ti,0,0,0,0,0,5,0,0,0,0,0.897059
function@_Z11comp_to_sanP7state_tiPc,31,11,0,8,0,38,5.28911,2.87972,7.07812,0,37.5923
function@_Z13comp_to_coordP7state_tiPc,19,0,0,3,0,16,2.31288,0,2.25153,0,10.2577
function@_Z13display_boardP7state_ti,0,0,0,0,0,4,0,0,0,0,33.875
function@_Z8myprintfPKcz,0,0,0,0,0,6,0,0,0,0,3.79688
function@_Z9init_gameP11gamestate_tP7state_t,0,0,0,0,0,3,0,0,0,0,3
function@_Z18reset_piece_squareP7state_t,0,0,0,0,0,0,0,0,0,0,0
function@_Z7is_movePc,0,0,0,0,0,1,0,0,0,0,1
function@_Z20extract_current_pathP7state_t,0,0,0,0,0,10,0,0,0,0,81
function@_Z19extract_ponder_moveP7state_t,0,0,0,0,0,16,0,0,0,0,36.4062
function@_Z24extract_current_bestlineP7state_t,0,0,0,0,0,3,0,0,0,0,3
function@_ZL15hash_extract_pvP7state_tiPc,0,0,0,0,0,24,0,0,0,0,29.7741
function@_Z12stringize_pvP7state_tPc,0,0,0,0,0,1,0,0,0,0,1
function@_Z13post_thinkingP7state_tiiPci,0,0,0,0,0,26,0,0,0,0,10.9375
function@_Z9rdifftimeii,0,0,0,0,0,0,0,0,0,0,0
function@_Z5rtimev,0,0,0,0,0,0,0,0,0,0,0
function@_Z16post_fh_thinkingP7state_tiiPci,0,0,0,0,0,20,0,0,0,0,8.875
function@_Z16post_fl_thinkingP7state_tiiPci,0,0,0,0,0,17,0,0,0,0,7.4375
function@_Z21post_multipv_thinkingP7state_tiii,3,2,0,3,2,34,16.375,0.75,1,16,685
function@_Z6rinputPciP8_IO_FILE,0,0,0,0,0,16,0,0,0,0,52.2109
