"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN20ComputeNonbondedUtil15calc_self_pprofEP9nonbonded,756,216,0,261,115,127,7324.67,3066.73,1265.97,268.021,746.324
function@_ZN20ComputeNonbondedUtil22calc_self_energy_pprofEP9nonbonded,771,238,0,279,115,127,7957.94,4240.42,2076.92,268.021,746.324
function@_ZN20ComputeNonbondedUtil25calc_self_fullelect_pprofEP9nonbonded,928,280,0,305,121,132,14782.7,7038.23,2778.72,656.216,879.828
function@_ZN20ComputeNonbondedUtil32calc_self_energy_fullelect_pprofEP9nonbonded,965,303,0,334,121,131,16712.2,8094.91,3909.91,656.216,818.114
function@_ZN20ComputeNonbondedUtil31calc_self_merge_fullelect_pprofEP9nonbonded,824,226,0,273,114,130,10036.2,3762.64,1474.87,343.787,870.452
function@_ZN20ComputeNonbondedUtil38calc_self_energy_merge_fullelect_pprofEP9nonbonded,847,254,0,297,114,130,11038.8,5370.67,2538.85,343.787,870.452
function@_ZN20ComputeNonbondedUtil30calc_self_slow_fullelect_pprofEP9nonbonded,790,198,0,258,113,130,8105.1,2157.7,663.514,340.702,870.452
function@_ZN20ComputeNonbondedUtil37calc_self_energy_slow_fullelect_pprofEP9nonbonded,805,221,0,281,113,130,8846.8,3577.13,1959.89,340.325,870.452
function@_ZN14ResizeArrayRawI6VectorE6resizeEi,14,9,0,9,5,8,10.2118,16.1294,6.2,0.976471,21.0353
function@_ZN20ComputeNonbondedUtil10calc_errorEP9nonbonded,0,0,0,0,0,0,0,0,0,0,0
function@_ZN20ComputeNonbondedUtil6selectEP13SimParametersP8MoleculeP7LJTable,216,161,0,113,51,22,5153.57,11920.1,2358.5,259.82,2072.1
