"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@lzma_block_total_size,0,0,0,0,0,9,0,0,0,0,2.49817
function@lzma_easy_buffer_encode,0,0,0,0,0,2,0,0,0,0,1.5
function@lzma_index_decoder,0,0,0,0,0,3,0,0,0,0,2.375
function@index_decoder_init,0,0,0,0,0,3,0,0,0,0,1.93805
function@lzma_index_buffer_decode,3,3,0,3,0,1,0.260416,0.286458,0.5625,0,0.999999
function@index_decode,16,7,0,6,1,16,14.5929,6.28319,3.9941,0.781711,20.0885
function@index_decoder_end,0,0,0,0,0,0,0,0,0,0,0
function@index_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,2.64
function@lzma_stream_header_decode,0,0,0,0,0,1,0,0,0,0,1
function@lzma_stream_footer_decode,0,0,0,0,0,2,0,0,0,0,1.03524
function@lzma_physmem,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_header_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_footer_encode,0,0,0,0,0,6,0,0,0,0,2.22353
function@lzma_vli_decode,19,13,0,17,16,6,3.61465,11.8023,11.0119,6.89886,9.73926
function@lzma_block_decoder_init,0,0,0,0,0,2,0,0,0,0,0.994506
function@block_decode,22,19,0,19,5,15,1.01044,2.17079,2.91921,0.341232,1.97997
function@block_decoder_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_block_decoder,0,0,0,0,0,3,0,0,0,0,2.375
function@lzma_index_hash_init,0,0,0,0,0,2,0,0,0,0,1.375
function@lzma_index_hash_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_hash_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_hash_append,0,1,0,1,0,4,0,0.0976562,0.0976562,0,3
function@lzma_index_hash_decode,21,16,0,10,0,14,14.55,8.8613,5.97261,0,15.615
function@lzma_alone_decoder_init,0,0,0,0,0,1,0,0,0,0,1
function@alone_decode,10,2,0,7,15,6,8.06847,0.733368,5.10547,5.38632,1.01123
function@alone_decoder_end,0,0,0,0,0,0,0,0,0,0,0
function@alone_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,2.64
function@lzma_alone_decoder,0,0,0,0,0,3,0,0,0,0,2.37603
function@lzma_block_buffer_bound,1,2,0,2,1,7,0.5,0.75,1,0.5,3.5
function@lzma_block_buffer_encode,2,7,0,2,2,11,0.0130831,0.030696,0.323944,0.0171659,1.04185
function@block_encode_normal,6,10,0,8,3,8,0.185547,0.308594,1.31641,0.0800781,3.81445
function@block_encode_uncompressed,5,1,0,3,0,8,3.51562,0.0439453,2.40625,0,3.6084
function@lzma_easy_encoder_memusage,0,0,0,0,0,2,0,0,0,0,1.5
function@lzma_stream_flags_compare,1,3,0,2,1,7,0.00332618,0.0158798,0.0142704,0.00332618,1.04979
function@lzma_sha256_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_sha256_update,0,3,0,1,1,3,0,63.75,1,21.25,43.5
