"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_mb_cache_mv_b8x8,27,1,0,6,3,7,8.57353,0.5,4.11765,1.61765,4.61765
function@x264_weight_plane_analyse,10,8,0,7,10,3,350.286,664.786,4.2381,348.286,3
function@x264_weights_analyse,102,47,0,41,43,13,16995.2,16503.4,761.798,10103,3317.3
function@x264_slicetype_frame_cost,40,5,0,14,3,12,31.5862,1.65137,8.93848,1.04297,426.288
function@x264_slicetype_mb_cost,167,62,0,42,27,30,163.992,108.969,70.6875,27.375,29.0781
function@x264_slicetype_analyse,174,152,0,80,74,63,9970.55,3310.83,2071.06,2760.07,3982.85
function@scenecut,15,6,0,7,2,5,33.55,20.325,4.4,6.575,118.5
function@scenecut_internal,11,4,0,6,0,6,8.22353,3.75294,6,0,4.68235
function@x264_macroblock_tree_propagate,190,63,0,67,55,7,6795.44,4135.91,2648.17,2528.41,549.719
function@x264_slicetype_frame_cost_recalculate,8,0,0,5,4,2,1254.57,0,16.2857,316.667,127.952
function@x264_slicetype_decide,53,33,0,16,10,18,132.326,88.5359,43.6092,26.4085,144.934
function@x264_rc_analyse_slice,28,3,0,14,8,6,257.807,34.3241,26.3034,68.0138,15.469
function@mk_create_writer,2,0,0,1,1,5,0.528736,0,0.390805,0.390805,8.10345
function@mk_create_context,0,0,0,0,0,4,0,0,0,0,3.375
function@mk_writeHeader,15,2,0,1,3,52,2.75929,0.453465,0.322266,1.02667,26.4909
function@mk_write_uint,2,1,0,0,10,8,1.31738,0.625,0,2.31808,11.3594
function@mk_write_string,1,0,0,0,2,8,1,0,0,1.30769,12.5231
function@mk_close_context,1,5,0,2,0,4,0.238636,1.28977,1.00568,0,6.875
function@mk_flush_context_id,8,0,0,1,0,3,1.81538,0,0.384615,0,8.29231
function@mk_write_float,22,0,0,1,0,5,10.2344,0,1,0,40.9375
function@mk_write_bin,0,1,0,1,0,5,0,0.4,1,0,27.1
function@mk_flush_context_data,5,2,0,2,0,2,2.90826,0.541284,1.62385,0,6.48624
function@mk_write_id,12,1,0,2,1,6,4.41409,0.374536,2,1,17.115
function@mk_write_size,7,0,0,4,2,7,0.451613,0,0.524927,0.3739,18.0117
function@mk_start_frame,0,0,0,0,0,1,0,0,0,0,1
function@mk_flush_frame,24,4,0,9,11,11,4.16495,1.48247,2.43299,2.47217,16.7258
function@mk_close_cluster,6,5,0,3,0,3,1.27545,0.808383,1.01796,0,4.4491
function@mk_set_frame_flags,0,0,0,0,0,0,0,0,0,0,0
function@mk_add_frame_data,1,0,0,0,2,2,1,0,0,1.47934,9.58678
function@mk_close,9,2,0,3,2,9,2.75814,0.274419,1.44651,1.23256,56.1302
function@open_file,0,0,0,0,0,2,0,0,0,0,2
function@set_param,8,5,0,7,2,10,5.82353,2.61765,3.82353,1.17647,98.1177
function@write_headers,14,11,0,11,5,1,2.21803,1.45912,1.7086,1.31027,0.151992
function@write_frame,0,0,0,0,0,0,0,0,0,0,0
function@close_file,0,0,0,0,0,2,0,0,0,0,2
function@open_file,0,0,0,0,0,0,0,0,0,0,0
function@set_param,0,0,0,0,0,0,0,0,0,0,0
function@write_headers,0,0,0,0,0,1,0,0,0,0,1
function@write_frame,0,0,0,0,0,1,0,0,0,0,1
function@close_file,0,0,0,0,0,0,0,0,0,0,0
function@dbl2int,0,0,0,0,0,0,0,0,0,0,0
function@x264_put_byte,0,0,0,0,0,2,0,0,0,0,16.84
function@flv_append_data,0,0,0,0,0,2,0,0,0,0,16.7381
function@x264_put_be32,0,0,0,0,0,9,0,0,0,0,66.5238
function@x264_put_be64,0,0,0,0,0,0,0,0,0,0,0
function@x264_put_be16,2,0,0,1,0,4,1.61905,0,1,0,33.1667
function@x264_put_be24,0,0,0,0,0,7,0,0,0,0,50.0952
function@x264_put_tag,1,2,0,2,0,2,17.25,22.25,22.25,0,351.833
function@x264_put_amf_string,2,2,0,1,0,6,1.61905,1.80952,1,0,49.5952
function@x264_put_amf_double,0,0,0,0,0,2,0,0,0,0,16.84
function@flv_create_writer,0,0,0,0,0,3,0,0,0,0,2.38235
function@rewrite_amf_be24,0,0,0,0,0,1,0,0,0,0,1
function@flv_flush_data,0,0,0,0,0,1,0,0,0,0,1
function@open_file,0,0,0,0,0,3,0,0,0,0,2.61765
function@set_param,1,1,0,1,0,0,1,1,1,0,0
function@write_headers,3,5,0,3,0,0,2.2381,3.47619,2.61905,0,0
function@write_frame,14,12,0,18,1,1,6.88479,4.72811,9.17512,1,1
function@close_file,3,5,0,3,2,2,1.875,2.89062,1.875,1.25,1.625
function@open_file,0,0,0,0,0,1,0,0,0,0,1
function@get_frame_total,0,0,0,0,0,0,0,0,0,0,0
function@read_frame,0,0,0,0,0,2,0,0,0,0,1.5
function@release_frame,0,0,0,0,0,0,0,0,0,0,0
function@close_file,0,0,0,0,0,0,0,0,0,0,0
function@open_file,1,0,0,0,2,1,1,0,0,1.33929,1
function@get_frame_total,0,0,0,0,0,4,0,0,0,0,4
function@read_frame,1,0,0,1,1,7,0.235294,0,1,0.235294,4.5
function@close_file,0,0,0,0,0,0,0,0,0,0,0
function@open_file,184,112,0,61,36,52,104.383,246.204,29.2161,15.4666,205.652
function@get_frame_total,0,0,0,0,0,0,0,0,0,0,0
function@read_frame,0,0,0,0,0,3,0,0,0,0,3
function@release_frame,0,0,0,0,0,0,0,0,0,0,0
function@close_file,0,0,0,0,0,0,0,0,0,0,0
function@correct_fps,22,8,0,11,0,10,122.2,58.8143,63.0429,0,122.2
function@try_mkv_timebase_den,11,4,0,6,5,11,175.227,57.455,40.9005,39.6114,1702.43
function@open_file,2,2,0,3,5,12,1.05115,0.111607,0.15346,1.21884,13.8038
function@get_frame_total,0,1,0,1,0,6,0,1,1,0,6
function@read_frame,0,0,0,0,0,7,0,0,0,0,3.39284
function@close_file,0,0,0,0,0,0,0,0,0,0,0
function@x264_mdate,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_wxh,56,31,0,38,44,17,2075.59,1711.26,1137.49,1223.55,1318.37
function@x264_pixel_ssim_wxh,37,13,0,26,8,8,9724.79,8858.21,863.397,5.04762,8712.25
function@x264_pixel_init,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_16x16,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_sad_16x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_8x16,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_sad_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_4x8,0,2,0,2,0,0,0,2,2,0,0
function@x264_pixel_sad_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_16x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_16x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_8x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_4x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x3_4x4,12,1,0,4,0,48,12,1,4,0,48
function@x264_pixel_sad_x4_16x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_16x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_8x16,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_8x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_4x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_sad_x4_4x4,16,1,0,5,0,64,16,1,5,0,64
function@x264_pixel_ssd_16x16,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_ssd_16x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_8x16,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_ssd_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ssd_8x4,3,0,0,3,0,0,3,0,3,0,0
function@x264_pixel_ssd_4x8,2,0,0,2,0,0,2,0,2,0,0
function@x264_pixel_ssd_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_16x16,1,4,0,5,1,2,1,4,5,1,2
