"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@lzma_simple_x86_encoder_init,0,0,0,0,0,4,0,0,0,0,4
function@lzma_simple_x86_decoder_init,0,0,0,0,0,4,0,0,0,0,4
function@x86_code,9,0,0,1,0,18,37.4375,0,1,0,194.562
function@lzma_simple_armthumb_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_armthumb_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@armthumb_code,0,0,0,0,0,16,0,0,0,0,57.5625
function@lzma_simple_powerpc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_powerpc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@powerpc_code,0,0,0,0,0,15,0,0,0,0,55.5938
function@lzma_simple_arm_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_arm_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@arm_code,0,0,0,0,0,8,0,0,0,0,33.8125
function@lzma_simple_props_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_coder_init,2,1,0,3,1,12,0.714286,0.494505,3,0.494505,7.27472
function@simple_code,25,3,0,9,1,23,2.24242,0.286501,4.44077,0.115702,5.7135
function@simple_coder_end,0,0,0,0,0,7,0,0,0,0,7
function@simple_coder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_sparc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_sparc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@sparc_code,0,0,0,0,0,12,0,0,0,0,32.4375
function@lzma_simple_props_decode,0,0,0,0,0,7,0,0,0,0,4.7451
function@lzma_simple_ia64_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_ia64_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@ia64_code,0,0,0,0,0,27,0,0,0,0,142.562
function@lzma_stream_buffer_decode,2,0,0,2,0,17,0.0146484,0,0.0292969,0,7.19775
function@lzma_index_init,0,0,0,0,0,9,0,0,0,0,5.85294
function@index_tree_append,0,0,0,0,0,10,0,0,0,0,5.39706
function@lzma_index_end,0,0,0,0,0,5,0,0,0,0,3.61905
function@index_stream_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_prealloc,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_memused,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_block_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_total_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_file_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_uncompressed_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_checks,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_padding_size,0,0,0,0,0,2,0,0,0,0,2
function@lzma_index_stream_flags,0,0,0,0,0,4,0,0,0,0,3
function@lzma_index_stream_padding,0,0,0,0,0,2,0,0,0,0,2
function@lzma_index_append,23,6,0,12,4,6,6.02839,1.36278,5.4511,0.769716,2.80126
function@lzma_index_cat,15,1,0,6,0,6,4.27545,0.625,3.09192,0,2.52795
function@index_cat_helper,0,0,0,0,0,5,0,0,0,0,85.625
function@lzma_index_dup,14,1,0,8,1,17,16.471,3.77355,9.91123,0.717391,142.498
function@lzma_index_iter_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_rewind,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_next,0,0,0,0,0,18,0,0,0,0,70.4381
function@iter_set_info,0,0,0,0,0,2,0,0,0,0,1.38843
function@lzma_index_iter_locate,0,0,0,0,0,6,0,0,0,0,27.8571
function@index_tree_node_end,0,0,0,0,0,11,0,0,0,0,9
function@lzma_filter_decoder_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@decoder_find,0,0,0,0,0,1,0,0,0,0,1
function@lzma_raw_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_decoder,0,0,0,0,0,9,0,0,0,0,6.21429
function@lzma_raw_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_properties_decode,0,0,0,0,0,5,0,0,0,0,3.54717
function@lzma_block_header_decode,1,1,0,2,2,24,0.02215,0.348775,0.0443001,0.0443001,6.2791
function@free_properties,0,0,0,0,0,6,0,0,0,0,6
function@lzma_auto_decoder,0,0,0,0,0,10,0,0,0,0,6.69278
function@auto_decoder_init,0,0,0,0,0,7,0,0,0,0,5.11538
function@auto_decode,1,0,0,1,0,17,0.278592,0,1,0,7.76246
function@auto_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@auto_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@auto_decoder_memconfig,0,0,0,0,0,3,0,0,0,0,2.61905
function@lzma_stream_encoder_init,0,0,0,0,0,14,0,0,0,0,8.02194
function@stream_encode,14,0,0,9,0,23,10.1825,0,6,0,21.0495
function@stream_encoder_end,0,0,0,0,0,9,0,0,0,0,49.5
function@stream_encoder_update,0,0,0,0,0,17,0,0,0,0,13.2124
function@lzma_stream_encoder,0,0,0,0,0,10,0,0,0,0,7.35714
function@lzma_raw_buffer_decode,2,0,0,2,0,20,0.0625,0,0.09375,0,7.59375
function@lzma_easy_decoder_memusage,0,0,0,0,0,3,0,0,0,0,2.5
function@lzma_stream_buffer_bound,0,0,0,0,0,2,0,0,0,0,2
function@lzma_stream_buffer_encode,10,1,0,3,2,23,0.0929093,0.0781249,1.32812,0.0292966,6.2011
function@lzma_easy_preset,0,0,0,0,0,2,0,0,0,0,2
function@lzma_alone_encoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@alone_encoder_init,0,0,0,0,0,15,0,0,0,0,7.73828
function@alone_encode,4,0,0,3,0,10,0.715789,0,2.15789,0,5.07368
function@alone_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_vli_size,0,0,0,0,0,2,0,0,0,0,20.9048
function@lzma_raw_buffer_encode,1,0,0,1,0,15,0.0468749,0,0.0937499,0,8.0625
function@lzma_filter_flags_size,0,0,0,0,0,5,0,0,0,0,3.19048
function@lzma_filter_flags_encode,0,0,0,0,0,19,0,0,0,0,8.6958
function@lzma_easy_encoder,0,0,0,0,0,6,0,0,0,0,4.5
function@lzma_index_encoder_init,0,0,0,0,0,8,0,0,0,0,4.97802
function@index_encode,16,4,0,5,0,13,21.2092,2.79592,3.87755,0,23.1378
function@index_encoder_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_encoder,0,0,0,0,0,11,0,0,0,0,5.91735
function@lzma_index_buffer_encode,0,0,0,0,0,9,0,0,0,0,6
function@lzma_block_buffer_decode,2,0,0,2,0,16,0.0390623,0,0.0585935,0,7.41015
function@lzma_filters_copy,4,1,0,38,0,24,1.12989,0.151388,2.24857,0,9.99486
function@lzma_raw_coder_init,2,2,0,2,0,8,0.0831404,0.610266,2,0,8.83941
function@lzma_raw_coder_memusage,0,0,0,0,0,7,0,0,0,0,10.2094
function@lzma_block_header_size,0,0,0,0,0,7,0,0,0,0,2.32479
function@lzma_block_header_encode,0,0,0,0,0,26,0,0,0,0,5.45747
function@lzma_filter_flags_decode,0,0,0,0,0,20,0,0,0,0,11.9258
function@lzma_block_encoder_init,0,0,0,0,0,7,0,0,0,0,4.08892
function@block_encode,8,2,0,3,0,13,0.435917,0.171759,1.25,0,5.91058
function@block_encoder_end,0,0,0,0,0,6,0,0,0,0,6
function@block_encoder_update,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_block_encoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@lzma_version_number,0,0,0,0,0,0,0,0,0,0,0
function@lzma_version_string,0,0,0,0,0,0,0,0,0,0,0
function@lzma_alloc,0,0,0,0,0,2,0,0,0,0,1.6
function@lzma_free,0,0,0,0,0,3,0,0,0,0,2
function@lzma_bufcpy,0,0,0,0,0,6,0,0,0,0,6
function@lzma_next_filter_init,0,0,0,0,0,9,0,0,0,0,5.6055
function@lzma_next_end,0,0,0,0,0,4,0,0,0,0,1.62069
function@lzma_next_filter_update,0,0,0,0,0,2,0,0,0,0,1.30952
function@lzma_strm_init,0,0,0,0,0,1,0,0,0,0,1
function@lzma_code,0,0,0,0,0,4,0,0,0,0,3
function@lzma_end,0,0,0,0,0,6,0,0,0,0,1.63229
function@lzma_get_check,0,0,0,0,0,0,0,0,0,0,0
function@lzma_memusage,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_memlimit_get,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_memlimit_set,0,0,0,0,0,4,0,0,0,0,2.24414
function@lzma_filter_encoder_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@encoder_find,0,0,0,0,0,1,0,0,0,0,1
function@lzma_filters_update,0,0,0,0,0,10,0,0,0,0,8.67871
function@lzma_raw_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_raw_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_raw_encoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@lzma_properties_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_properties_encode,0,0,0,0,0,1,0,0,0,0,0.45283
function@lzma_stream_decoder_init,0,0,0,0,0,11,0,0,0,0,6.17033
function@stream_decode,22,0,0,7,1,32,30.4501,0,7,1,23.5575
function@stream_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@stream_decoder_get_check,0,0,0,0,0,0,0,0,0,0,0
function@stream_decoder_memconfig,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_decoder,0,0,0,0,0,10,0,0,0,0,7.35714
function@lzma_vli_encode,0,0,0,0,0,7,0,0,0,0,9.43651
function@lzma_block_compressed_size,0,0,0,0,0,4,0,0,0,0,3.17582
function@lzma_block_unpadded_size,0,0,0,0,0,2,0,0,0,0,1.17582
function@lzma_block_total_size,0,0,0,0,0,2,0,0,0,0,1.17582
function@lzma_easy_buffer_encode,0,0,0,0,0,13,0,0,0,0,10
function@lzma_index_decoder,0,0,0,0,0,10,0,0,0,0,7.35714
function@index_decoder_init,0,0,0,0,0,10,0,0,0,0,6.09734
function@lzma_index_buffer_decode,0,0,0,0,0,14,0,0,0,0,7.13542
function@index_decode,18,4,0,5,0,14,18.8348,2.61062,3.99705,0,14.882
function@index_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@index_decoder_memconfig,0,0,0,0,0,4,0,0,0,0,4
function@lzma_stream_header_decode,0,0,0,0,0,4,0,0,0,0,2.7489
function@lzma_stream_footer_decode,0,0,0,0,0,3,0,0,0,0,3
function@lzma_physmem,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_header_encode,0,0,0,0,0,3,0,0,0,0,2.19048
function@lzma_stream_footer_encode,0,0,0,0,0,6,0,0,0,0,2.56471
function@lzma_vli_decode,0,0,0,0,0,10,0,0,0,0,12.599
function@lzma_block_decoder_init,0,0,0,0,0,9,0,0,0,0,6.10989
function@block_decode,8,1,0,3,0,14,1.39588,0.187488,1.56843,0,6.86135
function@block_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_block_decoder,0,0,0,0,0,8,0,0,0,0,5.98214
function@lzma_index_hash_init,0,0,0,0,0,3,0,0,0,0,2.375
function@lzma_index_hash_end,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_hash_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_hash_append,0,0,0,0,0,7,0,0,0,0,5.5
function@lzma_index_hash_decode,23,7,0,9,0,11,14.6042,6.89419,5.47875,0,11.5956
function@lzma_alone_decoder_init,0,0,0,0,0,7,0,0,0,0,5.21978
function@alone_decode,8,0,0,3,0,16,5.95231,0,3,0,7.41956
function@alone_decoder_end,0,0,0,0,0,6,0,0,0,0,6
function@alone_decoder_memconfig,0,0,0,0,0,0,0,0,0,0,0
function@lzma_alone_decoder,0,0,0,0,0,9,0,0,0,0,5.63223
function@lzma_block_buffer_bound,0,0,0,0,0,0,0,0,0,0,0
function@lzma_block_buffer_encode,15,3,0,4,2,25,0.0443239,0.560942,1.32558,0.0171659,6.05698
function@block_encode_normal,8,7,0,6,2,16,0.21875,0.273438,1.26953,0.0625,6.72656
function@block_encode_uncompressed,2,0,0,1,0,11,0.74707,0,1,0,8.63769
function@lzma_easy_encoder_memusage,0,0,0,0,0,3,0,0,0,0,2.5
function@lzma_stream_flags_compare,0,0,0,0,0,3,0,0,0,0,1.00762
function@lzma_sha256_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_sha256_update,0,0,0,0,0,6,0,0,0,0,53.4167
function@process,217,37,0,95,90,138,3702.38,1084.5,1690.38,2276.75,4302.75
function@lzma_sha256_finish,0,0,0,0,0,11,0,0,0,0,50.3333
function@lzma_check_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_check_update,0,0,0,0,0,9,0,0,0,0,3.75
function@lzma_check_finish,0,0,0,0,0,0,0,0,0,0,0
function@lzma_crc64,0,0,0,0,0,9,0,0,0,0,14.2625
function@lzma_crc32,15,0,0,15,0,13,52.0445,0,52.0445,0,35.5162
function@main,25,12,0,10,1,12,13.5874,10.4928,5.57421,0.999999,9.90598
function@init_encoder,0,0,0,0,0,13,0,0,0,0,11.4
function@uncompressStream,0,0,0,0,0,13,0,0,0,0,10.8041
function@compressStream,2,0,0,1,0,19,0.804878,0,1,0,15.0634
function@tuklib_cpucores,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_open_stdxxx,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_progname_init,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_fw,0,0,0,0,0,2,0,0,0,0,2
function@tuklib_physmem,0,0,0,0,0,0,0,0,0,0,0
function@tuklib_mbstr_width,0,0,0,0,0,1,0,0,0,0,1
function@tuklib_exit,0,0,0,0,0,0,0,0,0,0,0
